Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,0,0.7916666666666667,0.9047619047619048,0.7037037037037037,0.9353735582217584,0.8979591836734694,0.7355356077135274,16,0.0001430528340392,"[2560, 1280]","[2560, 1280, 640]","[1280, 640]",115,False,0.0460524699725375,0
gat,1,0.7337278106508877,0.7045454545454546,0.7654320987654321,0.9225641917347708,0.8469387755102041,0.6276473815711242,64,0.0005245835639159,"[2560, 1280]","[2560, 1280, 640]","[2560, 1280]",151,True,0.3124517510477999,9
gat,2,0.7659574468085106,0.9,0.6666666666666666,0.9380977221352808,0.8877551020408163,0.7077959319300806,64,0.0048942592286305,"[2560, 1280, 640]",[1280],"[2560, 640]",154,False,0.2965884582811106,3
gat,3,0.8157894736842104,0.8732394366197183,0.7654320987654321,0.948124963774416,0.9047619047619048,0.7549118767886241,16,0.0005482647324817,"[1280, 640]","[2560, 640]","[2560, 1280, 640]",135,False,0.1287710320770415,8
gat,4,0.8045977011494253,0.7526881720430108,0.8641975308641975,0.9687010954616588,0.8843537414965986,0.7265054025940748,64,8.351305050092099e-05,"[2560, 1280]","[2560, 1280]","[1280, 640]",116,False,0.3481556341177031,5
gat,5,0.8133333333333332,0.8840579710144928,0.7530864197530864,0.9497478699356634,0.9047619047619048,0.7542980390564272,32,0.0006340966463961,"[2560, 1280, 640]","[2560, 1280]","[2560, 1280, 640]",158,True,0.103047863722637,8
gat,6,0.7954545454545454,0.7368421052631579,0.8641975308641975,0.9558337680403408,0.8775510204081632,0.7134503755163514,64,0.0001182435614938,"[1280, 640]","[2560, 1280]",[640],188,False,0.1182999058527596,8
gat,7,0.8266666666666668,0.8985507246376812,0.7654320987654321,0.9433142062250044,0.91156462585034,0.7722618805698002,16,0.0003852169673817,[2560],"[1280, 640]",[640],196,True,0.0955034776852105,0
gat,8,0.7441860465116279,1.0,0.5925925925925926,0.9465020576131687,0.8877551020408163,0.7163089168214901,16,0.0017918222595957,"[2560, 1280]","[1280, 640]","[2560, 1280]",181,False,0.4855230702550644,7
gat,9,0.791044776119403,1.0,0.654320987654321,0.9540369790761029,0.9047619047619048,0.7604605788554973,64,0.00366160360854,[1280],[1280],[1280],125,False,0.2780173768825734,4
gat,10,0.8280254777070064,0.8552631578947368,0.8024691358024691,0.9490523387237004,0.9081632653061223,0.7661901043838819,32,0.0002260771103948,[2560],"[1280, 640]",[640],80,True,0.0019190721168773,8
gat,11,0.794701986754967,0.8571428571428571,0.7407407407407407,0.9462122529415176,0.8945578231292517,0.727761052980126,32,0.0002895150413084,[2560],"[1280, 640]",[640],66,True,0.0023812272829831,3
gat,12,0.8,0.8378378378378378,0.7654320987654321,0.9509650495565988,0.8945578231292517,0.7299766437849462,32,5.127760827611705e-05,[2560],"[1280, 640]",[640],70,True,0.0124255411820121,3
gat,13,0.8051948051948052,0.8493150684931506,0.7654320987654321,0.95119689329392,0.8979591836734694,0.7381498538704331,32,0.0002615683184683,"[2560, 640]",[640],[2560],92,True,0.1855905674913178,7
gat,14,0.7904191616766467,0.7674418604651163,0.8148148148148148,0.9420970266040688,0.8809523809523809,0.7080066685304109,16,0.000243619390765,[2560],"[2560, 1280]","[2560, 1280]",50,True,0.059353068851177,24
gat,15,0.863013698630137,0.9692307692307692,0.7777777777777778,0.9650495565988524,0.9319727891156464,0.8272533330494078,16,0.0009115847859833,"[2560, 1280]","[2560, 1280]","[2560, 1280]",91,True,0.1849578816511382,21
gat,16,0.8181818181818182,0.863013698630137,0.7777777777777778,0.9403002376398308,0.9047619047619048,0.7557719453879246,16,0.0009178345485766,"[2560, 1280]","[2560, 1280]","[2560, 1280]",97,True,0.1979767891677571,6
gat,17,0.8176100628930817,0.8333333333333334,0.8024691358024691,0.9504434011476264,0.9013605442176872,0.7502948451314034,16,0.0010248064311249,[640],[2560],"[2560, 1280]",199,True,0.21015910874615,6
gat,18,0.7714285714285714,0.9152542372881356,0.6666666666666666,0.930388917869356,0.891156462585034,0.7174858457538293,16,0.0018158403608107,"[2560, 1280]","[2560, 1280]","[2560, 1280]",100,True,0.1498676062737254,0
gat,19,0.787878787878788,0.7738095238095238,0.8024691358024691,0.9391989798875556,0.8809523809523809,0.7053997626394987,16,0.0003759494140559,"[2560, 1280]","[2560, 1280]","[2560, 640]",167,True,0.0844775083822726,4
gat,20,0.8280254777070064,0.8552631578947368,0.8024691358024691,0.9551382368283776,0.9081632653061223,0.7661901043838819,16,0.0010256075889861,"[2560, 1280]",[640],"[2560, 1280]",135,True,0.2452356174064022,4
gat,21,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.931026488146989,0.8775510204081632,0.6932707355242567,32,0.0003604873850565,"[2560, 1280]","[2560, 1280]","[2560, 1280]",82,True,0.0715540420118747,8
gat,22,0.7393939393939394,0.7261904761904762,0.7530864197530864,0.9169419811047352,0.8537414965986394,0.6379895464145636,32,0.0001873341245527,"[2560, 1280]","[2560, 1280]","[2560, 1280]",75,True,0.0413677926772549,8
gat,23,0.8088235294117647,1.0,0.6790123456790124,0.9644119863212196,0.91156462585034,0.7779105950222189,16,0.000411697803278,"[2560, 1280]","[2560, 1280]","[2560, 1280]",55,True,6.781902021291142e-05,7
