Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,1,0.7687315634218288,0.8384813384813384,0.7096949891067538,0.9248929058576366,0.8953969312875251,0.7058218508165193,64,0.0005469407009128,"[2560, 1280]","[2560, 1280]","[2560, 1280, 1280]",141,True,0.8263408005068332,9
gat,2,0.7501573316551291,0.8882265275707899,0.6492374727668845,0.917937272688424,0.8940627084723148,0.6985330704869731,64,0.001077008435027,"[1280, 640]","[2560, 1280]","[2560, 1280, 1280]",149,False,0.321980606468308,9
gat,3,0.6348172276511039,0.9460625674217908,0.4776688453159041,0.8438063647048815,0.8653769179452969,0.6124466375467353,16,0.0010702689719742,"[2560, 2560, 2560, 1280]","[2560, 640]","[2560, 1280]",155,False,0.8878567926762226,3
gat,4,0.7395179927368768,0.9388097233864208,0.6100217864923747,0.9126220268791186,0.89472981987992,0.7019558901768733,16,0.0012549838986353,"[2560, 1280, 1280]","[2560, 2560, 2560, 1280, 640]","[2560, 2560, 2560, 1280, 640]",128,True,0.7922993018445906,2
gat,5,0.780401416765053,0.8518041237113402,0.7200435729847494,0.931003441411121,0.9007338225483656,0.7210796312151138,16,0.0005047916994763,"[2560, 1280, 1280, 640]","[2560, 1280, 1280, 1280]",[2560],106,False,0.2364623961980289,12
gat,6,0.7900315095961042,0.8332326283987915,0.7510893246187363,0.9269261257348947,0.9022014676450968,0.7281724207264456,32,0.0003437349738045,"[2560, 640]","[2560, 1280]",[2560],193,False,0.5874937474795024,5
gat,7,0.7562189054726367,0.881159420289855,0.6623093681917211,0.9264091344652764,0.8953969312875251,0.7027450166053449,64,0.0006583332581199,"[2560, 640]","[2560, 1280, 640]","[2560, 1280]",187,False,0.6939847028582425,8
gat,8,0.6519823788546255,1.0,0.4836601307189542,0.8523315473722425,0.8735156771180788,0.6436323110281125,64,0.0026648741705053,"[2560, 1280, 1280, 1280]","[2560, 1280]","[2560, 1280, 1280, 1280, 640]",173,True,0.9502516250691508,1
gat,9,0.7788719785138765,0.8613861386138614,0.7107843137254902,0.93095108299156,0.9011340893929286,0.7214394568858227,64,0.0002500386003201,[640],"[2560, 1280]",[2560],147,False,0.0406161245584595,4
gat,10,0.7224036577400392,0.9021207177814028,0.6023965141612201,0.8987564779107142,0.8865910607071381,0.6757420741734731,16,0.0002209430101492,"[2560, 2560, 2560, 1280, 640]","[2560, 1280]","[2560, 1280, 1280, 1280]",128,False,0.7792452928594803,0
