Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,35,0.8214285714285715,0.7931034482758621,0.8518518518518519,0.9571668695299368,0.8979591836734694,0.7510659474579159,16,7.255148941850173e-05,"[2560, 1280]","[2560, 2560, 2560, 1280, 640]","[2560, 1280]",200,True,0.2971171829409598,7
gat,36,0.8535031847133758,0.881578947368421,0.8271604938271605,0.9579203616762302,0.9217687074829932,0.8009685343188612,64,0.0001061597013541,"[2560, 1280]","[2560, 1280]","[2560, 1280]",149,True,0.1285787875793418,5
gat,37,0.783625730994152,0.7444444444444445,0.8271604938271605,0.9491102996580304,0.8741496598639455,0.6971610819282248,16,0.0001301366336499,"[2560, 1280]","[2560, 1280]",[1280],182,True,0.0213386829189856,2
gat,38,0.8689655172413794,0.984375,0.7777777777777778,0.968759056395989,0.935374149659864,0.8369596034649526,16,6.686768951477295e-05,"[1280, 640]","[2560, 1280]","[2560, 1280, 1280]",89,True,0.1980632836857824,3
gat,39,0.8152866242038217,0.8421052631578947,0.7901234567901234,0.9422129484727294,0.9013605442176872,0.7488008894163922,64,7.112966780419718e-05,"[1280, 640]","[2560, 1280]","[2560, 1280, 1280]",115,True,0.2460082626424339,0
gat,40,0.8121212121212122,0.7976190476190477,0.8271604938271605,0.9459224482698662,0.8945578231292517,0.7391048707519662,16,6.03308461079416e-05,"[2560, 1280]",[2560],"[2560, 1280]",189,True,0.0954408961590456,4
gat,41,0.8074534161490683,0.8125,0.8024691358024691,0.94899437778937,0.8945578231292517,0.7348846214620245,16,9.450170233006812e-05,"[1280, 640]","[2560, 1280]","[2560, 1280, 1280]",50,True,0.1947197998480947,5
gat,42,0.847682119205298,0.9142857142857144,0.7901234567901234,0.964296064452559,0.9217687074829932,0.7992603845009806,16,7.968817360968392e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",93,True,0.2797953971901295,8
gat,43,0.810126582278481,0.8311688311688312,0.7901234567901234,0.9493421433953516,0.8979591836734694,0.7408641439085127,16,5.0241590580053925e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",69,True,0.1427614483765386,5
gat,44,0.7552447552447552,0.8709677419354839,0.6666666666666666,0.9314901756216312,0.8809523809523809,0.6889975361715452,16,0.0001924529781789,"[2560, 2560, 2560, 1280]","[2560, 1280]","[2560, 2560, 2560, 1280, 640]",89,True,0.2317787411832727,2
gat,45,0.825,0.8354430379746836,0.8148148148148148,0.9439517765026372,0.9047619047619048,0.7597054986277926,64,0.0001354061726543,"[2560, 1280]","[2560, 1280]","[2560, 1280]",69,True,0.292711129438293,3
gat,46,0.8076923076923077,0.84,0.7777777777777778,0.940358198574161,0.8979591836734694,0.7394004137781495,16,9.92810623865728e-05,"[2560, 1280, 640]","[2560, 1280]","[2560, 1280]",114,False,0.0670287034241371,4
gat,47,0.7837837837837838,0.8656716417910447,0.7160493827160493,0.9363588941053728,0.891156462585034,0.7176460857991561,16,0.0001796052507067,"[2560, 1280]","[2560, 1280]","[2560, 1280, 1280, 1280, 640]",161,True,0.3774940217367275,5
gat,48,0.8192771084337349,0.8,0.8395061728395061,0.960992291195734,0.8979591836734694,0.7486664686839701,16,6.325680861778804e-05,"[2560, 1280, 1280, 1280]","[2560, 640]",[1280],148,False,0.2116825453916169,6
gat,49,0.7919463087248322,0.8676470588235294,0.7283950617283951,0.9247667072393206,0.8945578231292517,0.7270049176512163,64,0.00011380560999400102,"[2560, 1280, 1280]","[2560, 1280]","[2560, 1280]",133,True,0.0022465103599809966,2
