Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,0,0.8467936678293534,0.861353711790393,0.8327176781002639,0.9548026318905938,0.8909681115142257,0.7624634733882348,64,0.0005469407009128,"[2560, 1280]","[2560, 1280]","[2560, 1280, 1280]",141,True,0.8263408005068332,0
gat,1,0.8862449216482878,0.9845261121856866,0.8058047493403694,0.9644304754866898,0.9251479854878748,0.8405553330283063,64,0.001077008435027,"[1280, 640]","[2560, 1280]","[2560, 1280, 1280]",149,False,0.321980606468308,3
gat,2,0.8425058548009366,0.9460880999342538,0.7593667546174142,0.9298229616190516,0.8972694290624403,0.7778441198064922,16,0.0010702689719742,"[2560, 2560, 2560, 1280]","[2560, 640]","[2560, 1280]",155,False,0.8878567926762226,2
gat,3,0.8655103781632072,0.938347718865598,0.8031662269129287,0.9630935293829708,0.909681115142257,0.803609064420878,16,0.0012549838986353,"[2560, 1280, 1280]","[2560, 2560, 2560, 1280, 640]","[2560, 2560, 2560, 1280, 640]",128,True,0.7922993018445906,5
gat,4,0.8855721393034826,0.9940867279894876,0.7984168865435356,0.9502980377667144,0.9253389345044872,0.8421384387311709,16,0.0005047916994763,"[2560, 1280, 1280, 640]","[2560, 1280, 1280, 1280]",[2560],106,False,0.2364623961980289,1
gat,5,0.8795309168443497,0.8885298869143781,0.8707124010554089,0.9619746442889648,0.9136910444911208,0.8124009261459557,32,0.0003437349738045,"[2560, 640]","[2560, 1280]",[2560],193,False,0.5874937474795024,3
gat,6,0.8978675645342312,0.9586578789694428,0.8443271767810027,0.9752503122488392,0.9304945579530264,0.8494272937439998,64,0.0006583332581199,"[2560, 640]","[2560, 1280, 640]","[2560, 1280]",187,False,0.6939847028582425,10
gat,7,0.8760379596678529,1.0,0.779419525065963,0.9089813187559312,0.920183311055948,0.8323288356355548,64,0.0026648741705053,"[2560, 1280, 1280, 1280]","[2560, 1280]","[2560, 1280, 1280, 1280, 640]",173,True,0.9502516250691508,6
gat,8,0.8729058347775853,0.9642629227823868,0.7973614775725594,0.9490124883745534,0.9159824326904716,0.8191654994248717,64,0.0002500386003201,[640],"[2560, 1280]",[2560],147,False,0.0406161245584595,0
gat,9,0.7991254441104125,0.828798185941043,0.7715039577836411,0.9350364514005012,0.8596524727897651,0.692535173578821,16,0.0002209430101492,"[2560, 2560, 2560, 1280, 640]","[2560, 1280]","[2560, 1280, 1280, 1280]",128,False,0.7792452928594803,0
gat,10,0.8982418753329781,0.9069392146315224,0.8897097625329815,0.9751353604638494,0.9270574756540004,0.8414987801829302,32,6.319581324588054e-05,"[2560, 640]","[2560, 1280, 1280, 640]","[2560, 2560, 2560, 1280]",80,True,0.5939631347904405,9
gat,11,0.7472021066491114,0.9930008748906388,0.5989445910290238,0.8604259532076759,0.8533511552415505,0.6939980318705555,16,0.004099534034129,"[2560, 1280, 1280, 640]","[2560, 1280, 640]","[1280, 640]",89,False,0.361400721680168,1
gat,12,0.8880179171332587,0.9457364341085271,0.8369393139841689,0.964327682063574,0.9236203933549744,0.8339612305407722,16,0.0005729554607544,"[2560, 1280, 1280, 640]","[2560, 1280, 1280, 1280]","[2560, 640]",102,False,0.1401174266239641,10
