Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,0,0.7351209941137999,0.8240469208211144,0.6635182998819362,0.9124518210379232,0.8612063056888279,0.6494890063166137,64,0.0005469407009128,"[2560, 1280]","[2560, 1280]","[2560, 1280, 1280]",141,True,0.8263408005068332,8
gat,1,0.6530884808013356,0.7517294388931591,0.577331759149941,0.8535704451818759,0.8219671007539411,0.5445523094678488,64,0.001077008435027,"[1280, 640]","[2560, 1280]","[2560, 1280, 1280]",149,False,0.321980606468308,0
gat,2,0.5653420729209341,0.923694779116466,0.4073199527744982,0.8117811636149286,0.8181973954763536,0.5346806949989042,16,0.0010702689719742,"[2560, 2560, 2560, 1280]","[2560, 640]","[2560, 1280]",155,False,0.8878567926762226,1
gat,3,0.7052556818181818,0.8850267379679144,0.5861865407319953,0.883590192784258,0.8577793008910213,0.6392879376210265,16,0.0012549838986353,"[2560, 1280, 1280]","[2560, 2560, 2560, 1280, 640]","[2560, 2560, 2560, 1280, 640]",128,True,0.7922993018445906,6
gat,4,0.7024495677233429,0.901109057301294,0.5755608028335301,0.8783236429081652,0.8584647018505825,0.6420462119358693,16,0.0005047916994763,"[2560, 1280, 1280, 640]","[2560, 1280, 1280, 1280]",[2560],106,False,0.2364623961980289,10
gat,5,0.6853094705443699,0.930161943319838,0.5425029515938606,0.8978980832169894,0.8553803975325566,0.6364424955159674,32,0.0003437349738045,"[2560, 640]","[2560, 1280]",[2560],193,False,0.5874937474795024,3
gat,6,0.7023853211009174,0.9282250242483028,0.564935064935065,0.8913007507395374,0.8610349554489376,0.6510705711706143,64,0.0006583332581199,"[2560, 640]","[2560, 1280, 640]","[2560, 1280]",187,False,0.6939847028582425,7
gat,8,0.7449748743718594,0.7959731543624161,0.7001180637544274,0.9062732129816544,0.8608636052090473,0.6523787135385419,64,0.0002500386003201,[640],"[2560, 1280]",[2560],147,False,0.0406161245584595,4
gat,10,0.7318611987381705,0.900776531492666,0.6162927981109799,0.8998274507635379,0.8689170664838931,0.6695820408230985,32,7.750280191550537e-05,[1280],"[2560, 1280, 1280, 640]","[2560, 2560, 2560, 1280]",80,True,0.0038381442337546,10
gat,11,0.7472380314697021,0.8631090487238979,0.6587957497048406,0.902379702953646,0.8706305688827964,0.6733115803337054,32,7.267849561839417e-05,[1280],"[2560, 1280, 1280, 640]","[2560, 2560, 2560, 1280]",66,True,0.0047624545659663,3
gat,14,0.7156094084105488,0.9028776978417268,0.5926800472255017,0.8885102047331537,0.863262508567512,0.6548402134555996,32,0.000121293114875,[1280],"[2560, 1280, 1280, 640]","[2560, 2560, 2560, 1280]",91,True,0.3719518174695651,2
gat,15,0.7492487479131887,0.862413528055342,0.6623376623376623,0.9025462378366114,0.8713159698423578,0.675166009113376,32,0.0001140033126484,"[2560, 1280, 1280, 1280, 640]","[2560, 1280, 1280, 1280, 1280]","[1280, 640]",50,True,0.1144590111919723,11
gat,17,0.7451248717071501,0.8860862489829129,0.6428571428571429,0.910053205650414,0.8723440712816998,0.6780077758752681,32,0.0001465555239617,"[2560, 1280, 1280, 1280, 640]","[2560, 1280, 1280, 1280, 1280]","[1280, 640]",68,True,0.4101905015595165,10
gat,18,0.7337684644452078,0.8775677896466721,0.6304604486422668,0.9059513310533897,0.8672035640849897,0.6641790905123574,32,0.0001553122388077,"[2560, 1280, 1280, 1280, 640]","[2560, 1280, 1280, 1280, 1280]","[1280, 640]",103,True,0.4387301792538972,10
gat,19,0.7249769017554666,0.7578879587894398,0.6948051948051948,0.900707299372854,0.8469842357779301,0.6203815979603928,32,0.0001532513393814,"[2560, 1280]",[1280],"[2560, 1280]",66,True,0.5639617097375649,7
gat,20,0.703962703962704,0.8074866310160428,0.6239669421487604,0.870372867113572,0.8476696367374914,0.6127634488156155,32,0.0003179974620935,"[2560, 1280, 1280, 1280, 640]","[2560, 1280, 1280, 1280, 1280]","[1280, 640]",102,True,0.4440310459645855,5
gat,22,0.7383535417996172,0.8034722222222223,0.6829988193624558,0.900402804912045,0.8594928032899246,0.6471377652301613,32,8.635761505129151e-05,"[2560, 1280, 1280, 1280, 1280]","[1280, 640]","[2560, 1280, 1280, 640]",82,True,0.247090775953744,6
gat,24,0.7143348229632177,0.8551440329218107,0.6133412042502951,0.8922385338203344,0.8576079506511309,0.6381567531444035,32,0.0001583869557652,[2560],[640],"[2560, 1280]",52,True,0.2232537717911508,1
gat,25,0.705173635719348,0.8820921985815603,0.5873671782762692,0.8810315984441353,0.8574366004112406,0.6382386250282038,32,8.591603189671374e-05,"[2560, 1280]","[2560, 1280, 1280, 1280, 640]",[640],90,True,0.3164800952417265,1
gat,26,0.7424441524310118,0.837037037037037,0.667060212514758,0.9083255042223042,0.8656614119259767,0.6608383626078382,32,5.685797739438046e-05,"[2560, 1280]","[2560, 1280]",[1280],63,True,0.1071610193389744,5
gat,27,0.731081081081081,0.8546603475513428,0.6387249114521841,0.9031005702519244,0.8636052090472927,0.6544763176244501,32,0.0001037503058541,"[2560, 1280]","[2560, 1280]","[2560, 1280]",114,True,0.1902169937494584,5
gat,28,0.7319765436357364,0.8804979253112033,0.6263282172373081,0.899185325889597,0.8668608636052091,0.6633326911015627,32,0.0002079541365722,"[2560, 1280]",[2560],"[2560, 1280]",75,True,0.0662635176785605,4
gat,31,0.7290037402244135,0.859663191659984,0.6328217237308147,0.9045225657973124,0.8634338588074023,0.6539462523413375,32,7.404152692142018e-05,[1280],"[2560, 1280, 1280, 640]","[2560, 1280]",79,True,0.0020084308379607,5
gat,32,0.7191758059155866,0.8228136882129278,0.6387249114521841,0.8962893861767923,0.8552090472926662,0.6327856097214842,32,7.610306630960345e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",71,True,0.0723658157528592,1
gat,33,0.7249392993409643,0.8788898233809924,0.6168831168831169,0.906283688218195,0.8641192597669637,0.6559866414692193,32,5.0786007919209726e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",84,True,0.0776660842612922,1
gat,36,0.6679132385938669,0.9112244897959184,0.5271546635182999,0.8643073488558761,0.8478409869773817,0.6145948082440371,32,0.000181598810259,"[1280, 640]","[2560, 1280]","[2560, 1280]",72,False,0.1933719130873258,0
gat,37,0.7235087719298244,0.8918685121107266,0.6086186540731995,0.9013504931484828,0.8649760109664153,0.658746349358278,64,0.0001113095867903,"[2560, 1280]","[2560, 1280]","[2560, 1280, 1280]",122,True,0.0564206272692849,2
gat,39,0.7240905971173645,0.8647540983606558,0.6227863046044865,0.8995542394921263,0.86223440712817,0.6506996849975718,32,9.770016181897654e-05,"[2560, 1280]","[2560, 1280, 1280, 1280]","[2560, 1280]",85,True,0.0026253552426105,3
gat,40,0.7280053727333782,0.8442367601246106,0.6399055489964581,0.8860401154527839,0.8612063056888279,0.6482174771114763,64,0.0002001187306473,"[2560, 1280]","[2560, 1280, 640]","[2560, 1280]",171,False,0.1282853453403853,5
gat,41,0.7211028632025451,0.8986784140969163,0.602125147579693,0.9065286092249352,0.8648046607265251,0.6586481441354511,32,0.0001525520304304,"[2560, 1280, 1280, 1280, 640]","[2560, 1280, 1280, 1280, 1280]","[1280, 640]",108,True,0.4101403844565265,13
gat,42,0.7227006544953497,0.8676592224979321,0.6192443919716647,0.8912885652602961,0.8620630568882797,0.6502608880308458,32,0.0002712744351377,"[2560, 1280]","[2560, 1280]","[2560, 1280]",101,True,0.3263458422621338,11
gat,45,0.7047163362952836,0.8368506493506493,0.6086186540731995,0.8773649093542865,0.8519533927347498,0.6229420129526617,32,0.0001815027990925,"[2560, 1280]","[2560, 1280, 1280, 640]","[2560, 1280]",70,True,0.0566886711538488,1
gat,46,0.7315010570824525,0.9073426573426572,0.6127508854781583,0.8970627009178873,0.869431117203564,0.6713140587752296,32,0.0001220445808746,"[2560, 1280]","[2560, 1280]","[2560, 2560, 2560, 1280]",57,True,0.6347907155895967,3
gat,47,0.6643383779588669,0.9694224235560588,0.5053128689492326,0.8846023714225286,0.8517820424948594,0.6317841089291079,16,0.0001272282827902,"[2560, 1280, 1280]","[2560, 1280, 1280, 640]","[2560, 2560, 2560, 1280]",56,False,0.6620205448985366,13
gat,48,0.7107776261937243,0.8416801292407108,0.615112160566706,0.9018157504231424,0.8546949965729952,0.6303855261210911,32,9.013987420659284e-05,"[2560, 1280, 1280, 1280]","[2560, 1280]","[2560, 2560, 2560, 1280]",59,True,0.0305723958333406,10
gat,49,0.7488464073829928,0.8477611940298507,0.6706021251475797,0.907974619428243,0.869431117203564,0.6705526620991307,64,5.938154162412682e-05,"[2560, 1280]","[2560, 2560, 2560, 1280]","[2560, 1280]",50,True,0.6098825072629864,8
