Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,0,0.8245736977341742,0.924567836563646,0.7440978077571669,0.9131185890527328,0.8740566828777461,0.7385694857787698,16,0.0001430528340392,"[2560, 1280]","[2560, 1280, 640]","[1280, 640]",115,False,0.0460524699725375,2
gat,1,0.8287047322817153,0.8759981211836543,0.7862563237774031,0.9135136417021568,0.8707026664430656,0.7280845304381085,64,0.0005245835639159,"[2560, 1280]","[2560, 1280, 640]","[2560, 1280]",151,True,0.3124517510477999,2
gat,2,0.7928464977645305,0.9649334945586456,0.6728499156829679,0.9100497989399206,0.8601375146738219,0.7179182945638751,64,0.0048942592286305,"[2560, 1280, 640]",[1280],"[2560, 640]",154,False,0.2965884582811106,7
gat,3,0.8106024096385542,0.9460067491563554,0.709106239460371,0.9170533251810432,0.8681871541170552,0.7300844587769004,16,0.0005482647324817,"[1280, 640]","[2560, 640]","[2560, 1280, 640]",135,False,0.1287710320770415,3
gat,4,0.823992589161649,0.9141829393627956,0.75,0.9156847876671256,0.8725473754821399,0.7343509017039593,64,8.351305050092099e-05,"[2560, 1280]","[2560, 1280]","[1280, 640]",116,False,0.3481556341177031,1
gat,5,0.7884932798868192,0.8945960406634564,0.7048903878583473,0.8902087051993859,0.8495723629045783,0.6858364380978231,32,0.0006340966463961,"[2560, 1280, 640]","[2560, 1280]","[2560, 1280, 640]",158,True,0.103047863722637,3
gat,6,0.8231763619575253,0.9096938775510204,0.7516863406408094,0.9256289026857945,0.8715411705517357,0.7318574896209024,64,0.0001182435614938,"[1280, 640]","[2560, 1280]",[640],188,False,0.1182999058527596,6
gat,7,0.8353077816492451,0.9301603724780134,0.7580101180438449,0.9315815184391556,0.8811001173905753,0.7533209141076078,16,0.0003852169673817,[2560],"[1280, 640]",[640],196,True,0.0955034776852105,8
gat,8,0.7764227642276423,0.9769820971867008,0.6441821247892074,0.889973317216594,0.8524232768740567,0.7056129175933787,16,0.0017918222595957,"[2560, 1280]","[1280, 640]","[2560, 1280]",181,False,0.4855230702550644,0
gat,9,0.8107653490328006,0.8087248322147651,0.8128161888701517,0.9158772070705148,0.8490692604393761,0.6852497002186629,64,0.00366160360854,[1280],[1280],[1280],125,False,0.2780173768825734,3
gat,10,0.8289655172413795,0.9115267947421638,0.7601180438448567,0.9299400834858366,0.8752305886298842,0.7395073643648068,32,0.0002260771103948,[2560],"[1280, 640]",[640],80,True,0.0019190721168773,2
gat,11,0.8113564668769716,0.809483843894251,0.8132377740303541,0.9162535343417566,0.8495723629045783,0.6862755026084953,32,0.0002895150413084,[2560],"[1280, 640]",[640],66,True,0.0023812272829831,2
gat,12,0.8150470219435737,0.952112676056338,0.7124789207419899,0.9162706161130764,0.8713734697300016,0.7373286542314341,32,5.127760827611705e-05,[2560],"[1280, 640]",[640],70,True,0.0124255411820121,0
gat,13,0.8282603865807597,0.8755284170972287,0.7858347386172007,0.9269017588002234,0.8703672647995975,0.7273693989854513,32,0.0002615683184683,"[2560, 640]",[640],[2560],92,True,0.1855905674913178,5
gat,14,0.8289124668435013,0.8712825278810409,0.7904721753794266,0.9232202555292108,0.8701995639778635,0.7269723650356076,16,0.000243619390765,[2560],"[2560, 1280]","[2560, 1280]",50,True,0.059353068851177,3
