Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,0,0.8342147620142562,0.9175518462316642,0.7647554806070826,0.9183767809067356,0.879087707529767,0.7478971853996813,64,0.0005469407009128,"[2560, 1280]","[2560, 1280]","[2560, 1280, 1280]",141,True,0.8263408005068332,4
gat,1,0.7997021593447506,0.9722389861194932,0.6791736930860034,0.898458496343914,0.8646654368606406,0.72807854467252,64,0.001077008435027,"[1280, 640]","[2560, 1280]","[2560, 1280, 1280]",149,False,0.321980606468308,8
gat,2,0.7530152071316203,0.9958391123439668,0.6053962900505903,0.8768497621231268,0.8420258259265471,0.6900882652383031,16,0.0010702689719742,"[2560, 2560, 2560, 1280]","[2560, 640]","[2560, 1280]",155,False,0.8878567926762226,2
gat,3,0.8283945157010173,0.8711627906976744,0.7896290050590219,0.9111064620517004,0.8698641623343955,0.7262601791064691,16,0.0012549838986353,"[2560, 1280, 1280]","[2560, 2560, 2560, 1280, 640]","[2560, 2560, 2560, 1280, 640]",128,True,0.7922993018445906,10
gat,4,0.8445630420280188,0.8936470588235295,0.8005902192242833,0.9328578378680448,0.8827771256079154,0.7538526121927361,16,0.0005047916994763,"[2560, 1280, 1280, 640]","[2560, 1280, 1280, 1280]",[2560],106,False,0.2364623961980289,8
gat,5,0.808641975308642,0.7897909967845659,0.8284148397976391,0.9003123087839515,0.8440382357873554,0.6777019949227737,32,0.0003437349738045,"[2560, 640]","[2560, 1280]",[2560],193,False,0.5874937474795024,5
gat,6,0.8326436781609196,0.9155712841253792,0.7634907251264755,0.8977749906901412,0.8779138017776287,0.7453292335784593,64,0.0006583332581199,"[2560, 640]","[2560, 1280, 640]","[2560, 1280]",187,False,0.6939847028582425,2
gat,7,0.7982854261220373,0.993099121706399,0.6673693086003373,0.8992231844366397,0.8658393426127788,0.734679803456666,64,0.0026648741705053,"[2560, 1280, 1280, 1280]","[2560, 1280]","[2560, 1280, 1280, 1280, 640]",173,True,0.9502516250691508,21
gat,8,0.819516602665462,0.8827250608272507,0.7647554806070826,0.9182115984170656,0.8660070434345128,0.7184809446168998,64,0.0002500386003201,[640],"[2560, 1280]",[2560],147,False,0.0406161245584595,4
gat,9,0.7896974243560891,0.9704978488014752,0.6656829679595279,0.9057182491548338,0.8589636089216837,0.7167782320075383,16,0.0002209430101492,"[2560, 2560, 2560, 1280, 640]","[2560, 1280]","[2560, 1280, 1280, 1280]",128,False,0.7792452928594803,1
gat,10,0.8135744585845054,0.8647365923113431,0.7681281618887015,0.9158540791739512,0.8599698138520879,0.7052354349034159,32,7.978138354884579e-05,"[2560, 1280, 1280, 640]","[2560, 1280, 1280, 1280]","[2560, 2560, 2560, 1280]",80,True,0.3703634101922895,8
gat,11,0.0192066805845511,1.0,0.0096964586846543,0.5101180438448567,0.6060707697467718,0.0765633725941821,16,0.004099534034129,"[2560, 1280]",[2560],"[1280, 640]",93,True,0.9954172460682716,1
gat,12,0.8294131080155287,0.9048330842052816,0.7655986509274874,0.9178080342321044,0.8747274861646822,0.7378928459811255,64,0.000524284102985,"[2560, 1280, 1280, 640]","[2560, 1280, 1280, 1280]","[2560, 1280, 640]",96,True,0.4661273996251694,9
