mcc,accuracy,precision,recall,f1_score,identity
-0.1579807149233862,0.3537521222410866,0.3292783166200888,0.7471092875792614,0.4570972158831584,80
-0.1626109246391743,0.3404186587414394,0.2919331037875061,0.6937463471654004,0.4109399342219145,60
-0.19671736490563155,0.3643953247992367,0.3525930384190992,0.695351137487636,0.46791799787007454,40
