seed,fold,f1_macro,precision,roc_auc,accuracy,mcc,recall
1,0,0.771295818275684,0.8781347962382445,0.8945344434287064,0.8788955713504647,0.7001374980744426,0.6876342436330163
2,0,0.7623687014766327,0.7564954682779457,0.9034951618102479,0.8577546929105158,0.6609159523164417,0.7683338447376495
3,0,0.7457937088514996,0.9230421004979629,0.8802210420040262,0.8733369783123747,0.6878564615806138,0.6256520405032219
4,0,0.6910695742471443,0.5988751406074241,0.8914220891267355,0.7831237470384546,0.5451690000007026,0.8168149739183799
5,0,0.7695218438252494,0.8755381604696674,0.9017900476809123,0.8778932021140878,0.6975430796506237,0.6864068732740104
