seed,fold,f1_macro,precision,roc_auc,accuracy,mcc,recall
1,0,0.7495133030499675,0.84,0.8924741946352504,0.8519370924434215,0.6537588976222538,0.6766256590509666
2,0,0.7450360217887894,0.9310496267018006,0.8939589646550066,0.860855389336402,0.6799174135625004,0.6209724663151728
3,0,0.7672385885399806,0.8574529667149059,0.894010790035963,0.862102032988109,0.6783548250251182,0.6942003514938488
4,0,0.7598445158019267,0.8981222532960448,0.8948928655368149,0.8637322593018796,0.683520054550972,0.658465143526655
5,0,0.7557619539043687,0.9154166666666667,0.9010247769587613,0.8638281549673955,0.6851520588688642,0.643526654950205
