accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.6701298701298701,0.374384236453202,0.8571428571428571,0.2394957983193277,0.880217912687786,0.3261558166204873,0,20
0.7095238095238096,0.419047619047619,0.9097744360902256,0.2722159730033746,0.9187278372055382,0.3891907206164402,1,20
0.6848484848484848,0.3923205342237061,0.8834586466165414,0.2521459227467811,0.8976750217029855,0.3529530197472825,2,20
0.6727272727272727,0.3823529411764705,0.8796992481203008,0.2442588726513569,0.8868134131807013,0.3404678567815821,3,20
0.5787878787878787,0.3294279807029635,0.8984962406015038,0.2016877637130801,0.8890793520003532,0.2782349575008133,4,20
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.8541514741118866,0.5409818496279508,0,40
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.8467548702989895,0.5409818496279508,1,40
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.8841545994374413,0.5409818496279508,0,40
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.841545994374414,0.5409818496279508,1,40
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.8609230128138348,0.5409818496279508,2,40
0.9416666666666668,0.4324324324324324,0.2758620689655172,1.0,0.8724867173663924,0.5093175715746842,3,40
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.8777997708094593,0.5409818496279508,4,40
0.935191637630662,0.8567026194144838,0.8881789137380192,0.8273809523809523,0.9618919888606036,0.8157527267989084,0,60
0.9491289198606272,0.8801313628899836,0.8562300319488818,0.9054054054054054,0.9688455690147102,0.84840923616764,1,60
0.9477351916376306,0.8784440842787683,0.865814696485623,0.8914473684210527,0.965482678694481,0.8453100831367408,2,60
0.946341463414634,0.8760064412238324,0.8690095846645367,0.8831168831168831,0.9702351460479632,0.8418162696583115,3,60
0.929616724738676,0.8429237947122863,0.865814696485623,0.8212121212121212,0.9666501512019272,0.7980753437789896,4,60
0.9330357142857144,0.912280701754386,0.8863636363636364,0.9397590361445785,0.9879992479946526,0.8591641453889999,0,80
0.9308035714285714,0.9106628242074928,0.8977272727272727,0.9239766081871345,0.9871166861631016,0.8544518947783389,1,80
0.9296875,0.908029197080292,0.8835227272727273,0.933933933933934,0.9863333472593584,0.8520479838212516,2,80
0.9386160714285714,0.9199417758369725,0.8977272727272727,0.9432835820895522,0.989999373328877,0.8709184432985108,3,80
0.9430803571428572,0.9264069264069263,0.9119318181818182,0.9413489736070382,0.9904432653743316,0.8803149747808182,4,80
0.6701298701298701,0.374384236453202,0.8571428571428571,0.2394957983193277,0.880217912687786,0.3261558166204873,0,20
0.7095238095238096,0.419047619047619,0.9097744360902256,0.2722159730033746,0.9187278372055382,0.3891907206164402,1,20
0.6848484848484848,0.3923205342237061,0.8834586466165414,0.2521459227467811,0.8976750217029855,0.3529530197472825,2,20
0.6727272727272727,0.3823529411764705,0.8796992481203008,0.2442588726513569,0.8868134131807013,0.3404678567815821,3,20
0.5787878787878787,0.3294279807029635,0.8984962406015038,0.2016877637130801,0.8890793520003532,0.2782349575008133,4,20
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.8541514741118866,0.5409818496279508,0,40
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.8467548702989895,0.5409818496279508,1,40
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.8841545994374413,0.5409818496279508,0,40
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.841545994374414,0.5409818496279508,1,40
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.8609230128138348,0.5409818496279508,2,40
0.9416666666666668,0.4324324324324324,0.2758620689655172,1.0,0.8724867173663924,0.5093175715746842,3,40
0.9444444444444444,0.4736842105263158,0.3103448275862069,1.0,0.8777997708094593,0.5409818496279508,4,40
0.935191637630662,0.8567026194144838,0.8881789137380192,0.8273809523809523,0.9618919888606036,0.8157527267989084,0,60
0.9491289198606272,0.8801313628899836,0.8562300319488818,0.9054054054054054,0.9688455690147102,0.84840923616764,1,60
0.9477351916376306,0.8784440842787683,0.865814696485623,0.8914473684210527,0.965482678694481,0.8453100831367408,2,60
0.946341463414634,0.8760064412238324,0.8690095846645367,0.8831168831168831,0.9702351460479632,0.8418162696583115,3,60
0.929616724738676,0.8429237947122863,0.865814696485623,0.8212121212121212,0.9666501512019272,0.7980753437789896,4,60
0.9330357142857144,0.912280701754386,0.8863636363636364,0.9397590361445785,0.9879992479946526,0.8591641453889999,0,80
0.9308035714285714,0.9106628242074928,0.8977272727272727,0.9239766081871345,0.9871166861631016,0.8544518947783389,1,80
0.9296875,0.908029197080292,0.8835227272727273,0.933933933933934,0.9863333472593584,0.8520479838212516,2,80
0.9386160714285714,0.9199417758369725,0.8977272727272727,0.9432835820895522,0.989999373328877,0.8709184432985108,3,80
0.9430803571428572,0.9264069264069263,0.9119318181818182,0.9413489736070382,0.9904432653743316,0.8803149747808182,4,80
