accuracy,f1_score,recall,precision,roc_auc,mcc,seed,num_samples_test,similarity
0.9543285616905249,0.8842832469775475,0.8619528619528619,0.9078014184397163,0.9747935192379636,0.8563029220746221,0,1467,20
0.9550102249488752,0.8842105263157894,0.8484848484848485,0.9230769230769231,0.9759388759388761,0.857523832274999,1,1467,20
0.9536468984321745,0.8811188811188811,0.8484848484848485,0.9163636363636364,0.9726006503784281,0.8533563590206356,2,1467,20
0.9577368779822768,0.8934707903780069,0.8754208754208754,0.9122807017543859,0.9754410198854642,0.8674111288897305,3,1467,20
0.9577368779822768,0.89198606271777,0.8619528619528619,0.924187725631769,0.9730553397220064,0.8665674445175782,4,1467,20
0.9503355704697987,0.872852233676976,0.8089171974522293,0.9477611940298507,0.9762338056241605,0.846312163111024,0,745,40
0.9583892617449664,0.8934707903780069,0.8280254777070064,0.9701492537313433,0.9772520473157416,0.8720200294898263,1,745,40
0.9543624161073826,0.8835616438356164,0.821656050955414,0.9555555555555556,0.9779561506131115,0.8591510121694647,2,745,40
0.9516778523489933,0.8758620689655172,0.8089171974522293,0.9548872180451128,0.9774145326920576,0.850604691654386,3,745,40
0.9543624161073826,0.8827586206896552,0.8152866242038217,0.9624060150375939,0.9784761038173231,0.8591991052937182,4,745,40
0.7312925170068028,0.4570446735395189,0.5757575757575758,0.3789173789173789,0.7962665200760439,0.2996044397114416,0,1176,60
0.7278911564625851,0.4482758620689655,0.5627705627705628,0.37249283667621774,0.79282622139765,0.287883387861617,1,1176,60
0.7304421768707483,0.4506065857885615,0.5627705627705628,0.37572254335260113,0.7973063973063973,0.29137354581473823,2,1176,60
0.7304421768707483,0.4562607204116638,0.5757575757575758,0.3778409090909091,0.7951899951899951,0.29844202153020694,3,1176,60
0.7321428571428571,0.46153846153846156,0.5844155844155844,0.3813559322033898,0.7943104514533086,0.3054585749897101,4,1176,60
0.8992146596858639,0.7573529411764706,0.6834123222748815,0.8492343934040048,0.9298314977189678,0.7012164746502209,0,4584,80
0.8985602094240838,0.7559055118110236,0.6824644549763034,0.8470588235294118,0.9280069404621694,0.6992572937973395,1,4584,80
0.8992146596858639,0.7568421052631579,0.6815165876777252,0.850887573964497,0.9282384682636354,0.7010554443416682,2,4584,80
0.8996509598603839,0.7586568730325288,0.6853080568720379,0.8495887191539365,0.9264187456941068,0.7026318716739546,3,4584,80
0.8981239092495636,0.7538218239325251,0.6777251184834123,0.8491686460807601,0.9280464237415376,0.697592171705706,4,4584,80
