accuracy,f1_score,recall,precision,roc_auc,mcc,seed,num_samples_test,similarity
0.9902912621359223,0.9850746268656716,0.9801980198019802,0.99,0.9899086062452399,0.9779072274440671,0,309,20
0.9773462783171522,0.9658536585365853,0.9801980198019802,0.9519230769230769,0.9927646610814929,0.949137483612011,1,309,20
0.9902912621359223,0.9850746268656716,0.9801980198019802,0.99,0.9932882711348059,0.9779072274440671,2,309,20
0.9741100323624595,0.9611650485436893,0.9801980198019802,0.9428571428571428,0.9908606245239908,0.9421581200143231,3,309,20
0.9902912621359223,0.9850746268656716,0.9801980198019802,0.99,0.990955826351866,0.9779072274440671,4,309,20
0.860655737704918,0.7951807228915663,0.7292817679558011,0.8741721854304636,0.9093166807637627,0.6974071315798837,0,488,40
0.8709016393442623,0.8141592920353983,0.7624309392265194,0.8734177215189873,0.9121600950204258,0.719834877900179,1,488,40
0.8668032786885246,0.8048048048048048,0.7403314917127072,0.881578947368421,0.911332265553296,0.71106624457233,2,488,40
0.860655737704918,0.7976190476190477,0.7403314917127072,0.864516129032258,0.9130779059513741,0.6971768836937704,3,488,40
0.8545081967213115,0.7893175074183977,0.7348066298342542,0.8525641025641025,0.9117281839940972,0.6835139875538757,4,488,40
0.875,0.9022820362785254,0.9244604316546763,0.8811428571428571,0.9553225945140302,0.7307597797513093,0,1336,60
0.8787425149700598,0.9049295774647887,0.9244604316546763,0.8862068965517241,0.9542071522065216,0.7390360045235385,1,1336,60
0.875748502994012,0.9028103044496487,0.9244604316546763,0.8821510297482837,0.9547708446788385,0.7324143725132228,2,1336,60
0.8779940119760479,0.9045108377270065,0.9256594724220624,0.8843069873997709,0.9544531705313041,0.7373169667862476,3,1336,60
0.8779940119760479,0.9041740152851264,0.9220623501199041,0.8869665513264129,0.9544627246410043,0.7375299506338556,4,1336,60
0.8805031446540881,0.8493771234428086,0.8600917431192661,0.8389261744966443,0.9420439608092909,0.7505305537591599,0,1113,80
0.8796046720575023,0.8477272727272728,0.8555045871559633,0.8400900900900901,0.9418305259306439,0.7482712071880013,1,1113,80
0.8814016172506739,0.85,0.8577981651376146,0.8423423423423423,0.9417424416950118,0.7520300402780663,2,1113,80
0.8805031446540881,0.8497175141242937,0.8623853211009175,0.8374164810690423,0.942460667000935,0.7507964812089718,3,1113,80
0.8796046720575023,0.8477272727272728,0.8555045871559633,0.8400900900900901,0.9425758540783,0.7482712071880013,4,1113,80
