accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.7626653759277187,0.509830056647784,0.7814096016343207,0.37833827893175076,0.8632816253803529,0.42049144741903594,0,20
0.7623426911907066,0.5085085085085086,0.7783452502553626,0.377601585728444,0.8637196415000505,0.4184707412015457,1,20
0.7681510164569216,0.5140344944200204,0.7763023493360572,0.38422649140546006,0.8664302332112903,0.4247710513004636,20
0.7587931590835754,0.5057851239669422,0.7814096016343207,0.37390029325513197,0.8650573716958212,0.4156579717089048,3,20
0.755082284607938,0.5013140604467806,0.7793667007150153,0.3694915254237288,0.8603687594690649,0.4099972611425778,4,20
0.9407265774378585,0.7304347826086957,0.5915492957746479,0.9545454545454546,0.9316652125140222,0.7244935322207778,0,40
0.9407265774378585,0.7350427350427351,0.6056338028169014,0.9347826086956522,0.9304187959616104,0.7244103869564864,1,40
0.9388145315487572,0.7192982456140351,0.5774647887323944,0.9534883720930233,0.9336906394116913,0.7145432006733584,2,40
0.9369024856596558,0.7130434782608696,0.5774647887323944,0.9318181818181818,0.9436308114171756,0.7043836650436488,3,40
0.9369024856596558,0.7130434782608696,0.5774647887323944,0.9318181818181818,0.9182973949894054,0.7043836650436488,4,40
0.8511145671332296,0.7723525681674065,0.725,0.8263229308005428,0.9013758665757472,0.6655663713970656,0,60
0.8455158113011924,0.7699907378820624,0.7422619047619048,0.7998717126363053,0.905712249498049,0.6549730953106062,1,60
0.8545360290305858,0.7795065220807795,0.7380952380952381,0.8258408258408259,0.9072246609463196,0.6738414547577792,2,60
0.856713322965267,0.78533706119913,0.7523809523809524,0.8213125406107862,0.910977170701216,0.6795819880593987,3,60
0.8569206842923794,0.78240302743614,0.7383928571428572,0.8319919517102615,0.9050464304655832,0.67905904449842,4,60
0.8902103488062484,0.8017945842012496,0.790521327014218,0.8133940182054616,0.9259972085764324,0.7260349656864421,0,80
0.8896778201828348,0.8010244917560428,0.790521327014218,0.8118105126541207,0.926189075074787,0.724847056135735,1,80
0.8896778201828348,0.8008970046452026,0.7898894154818326,0.8122157244964262,0.9264722731461387,0.7247523397167576,2,80
0.8889677820182835,0.7996155694377703,0.7886255924170616,0.8109161793372319,0.9263318830253916,0.7229796384063353,3,80
0.8901215940356794,0.8015389547932029,0.7898894154818326,0.8135372600065083,0.9266412872526161,0.7257431520901069,4,80
