accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.2442748091603053,0.3926380368098159,0.9846153846153848,0.2452107279693486,0.8989457243264349,-0.1077596522202322,0,20
0.2480916030534351,0.3975535168195719,1.0,0.2480916030534351,0.8917610308473252,0.0,1,20
0.2480916030534351,0.3975535168195719,1.0,0.2480916030534351,0.9007418976962124,0.0,2,20
0.2480916030534351,0.3975535168195719,1.0,0.2480916030534351,0.9019133151112848,0.0,3,20
0.2480916030534351,0.3975535168195719,1.0,0.2480916030534351,0.8862944162436548,0.0,4,20
0.7286527514231499,0.6658878504672897,0.9437086092715232,0.5144404332129964,0.9277027265041567,0.5305997520003473,0,60
0.7277039848197343,0.6674391657010429,0.9536423841059604,0.5133689839572193,0.9317229110891928,0.5351908040688035,1,60
0.7352941176470589,0.6729191090269637,0.9503311258278144,0.5208711433756806,0.9326960335352966,0.5424668170126089,2,60
0.7504743833017078,0.6835138387484958,0.9403973509933776,0.5368620037807184,0.9330086656333664,0.5557725483567577,3,60
0.7495256166982922,0.6842105263157895,0.9470198675496688,0.5355805243445693,0.9312693743835424,0.5581988930100452,4,60
0.8823529411764706,0.8888888888888888,0.8253968253968254,0.9629629629629628,0.9669172932330828,0.7757457840244311,0,80
0.8868778280542986,0.8917748917748919,0.8174603174603174,0.9809523809523808,0.9629908103592312,0.7895122514550533,1,80
0.8868778280542986,0.8936170212765958,0.8333333333333334,0.963302752293578,0.957309941520468,0.7834774499205713,2,80
0.8778280542986425,0.8831168831168832,0.8095238095238095,0.9714285714285714,0.9546365914786968,0.7712092820255383,3,80
0.8823529411764706,0.8879310344827587,0.8174603174603174,0.9716981132075472,0.9628237259816208,0.778757452936971,4,80
