accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.1619047619047619,0.2149229521492295,0.9962406015037594,0.1204545454545454,0.8807043906243103,0.0742967510043698,0,20
0.1670995670995671,0.2146938775510204,0.9887218045112782,0.1204212454212454,0.8797783352706618,0.0687321844332493,1,20
0.1761904761904762,0.2165500205846027,0.9887218045112782,0.121590383726306,0.8833473728352191,0.0773766403351056,2,20
0.1835497835497835,0.2167774086378737,0.981203007518797,0.1218487394957983,0.8797507467298383,0.074917047856345,3,20
0.1549783549783549,0.2135374697824335,0.9962406015037594,0.1195848375451263,0.8864455659697188,0.0674343198704075,4,20
0.9498607242339832,0.5263157894736842,0.3571428571428571,1.0,0.941627104013811,0.5819990392628019,0,40
0.9442896935933148,0.4736842105263158,0.3214285714285714,0.9,0.9145446698316788,0.5188758806237246,1,40
0.947075208913649,0.4864864864864865,0.3214285714285714,1.0,0.9202632714717308,0.5513434427257974,2,40
0.947075208913649,0.4864864864864865,0.3214285714285714,1.0,0.929326715580492,0.5513434427257974,3,40
0.947075208913649,0.4864864864864865,0.3214285714285714,1.0,0.9255502805351749,0.5513434427257974,4,40
0.782274947662247,0.6502242152466368,0.932475884244373,0.4991394148020654,0.9476904471230176,0.5651447567207983,0,60
0.7794836008374041,0.6465324384787472,0.9292604501607716,0.4957118353344768,0.946796315720091,0.5598960235416978,1,60
0.787857641311933,0.6553287981859409,0.9292604501607716,0.5061295971978984,0.9496134028004656,0.5708022258062009,2,60
0.7745987438939288,0.6438809261300993,0.9389067524115756,0.4899328859060403,0.9479111141679708,0.5586535046109593,3,60
0.7773900907187719,0.6451612903225806,0.932475884244373,0.4931972789115646,0.9461429120025676,0.558864438301098,4,60
0.9274553571428572,0.9143610013175232,0.9857954545454546,0.8525798525798526,0.9874613552807486,0.8587682133942162,0,80
0.9207589285714286,0.9062087186261558,0.9744318181818182,0.8469135802469135,0.9855552306149732,0.8443720146634182,1,80
0.9252232142857144,0.9114927344782032,0.9801136363636364,0.8518518518518519,0.9859939004010696,0.853555318765409,2,80
0.9241071428571428,0.91005291005291,0.9772727272727272,0.8514851485148515,0.9874091326871658,0.8509536985122438,3,80
0.9252232142857143,0.9112582781456954,0.9772727272727273,0.8535980148883374,0.9867511280080214,0.8529489353632684,4,80
