accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.6449086161879896,0.37037037037037035,0.9230769230769231,0.23166023166023167,0.9172567373744998,0.33899799351654336,0,20
0.700609225413403,0.4079173838209983,0.9115384615384615,0.26274944567627495,0.915802634558768,0.37964302692994867,1,20
0.7484769364664926,0.4442307692307692,0.8884615384615384,0.29615384615384616,0.9169755416320675,0.4141447921103517,2,20
0.7554395126196692,0.451171875,0.8884615384615384,0.3023560209424084,0.9197686268589114,0.4215498028584386,3,20
0.7763272410791993,0.47443762781186094,0.8923076923076924,0.3231197771587744,0.922937268815581,0.4468569917571065,4,20
0.9444444444444444,0.5,0.3448275862068966,0.9090909090909091,0.9344723408688405,0.5404856632556616,0,40
0.9388888888888889,0.47619047619047616,0.3448275862068966,0.7692307692307693,0.9131159495780811,0.4897911077095769,1,40
0.9361111111111111,0.43902439024390244,0.3103448275862069,0.75,0.9183248255026565,0.4567778623895323,2,40
0.9444444444444444,0.5238095238095238,0.3793103448275862,0.8461538461538461,0.9255130742785707,0.5444993915368954,3,40
0.9416666666666667,0.46153846153846156,0.3103448275862069,0.9,0.9269715595374518,0.5089498585104604,4,40
0.921242774566474,0.8168067226890756,0.8772563176895307,0.7641509433962265,0.9679590658722471,0.7699125725649768,0,60
0.9255780346820809,0.8263069139966274,0.8844765342960289,0.7753164556962026,0.9696092147443737,0.7819482392700218,1,60
0.9241329479768786,0.8235294117647058,0.8844765342960289,0.7704402515723271,0.9691444989058796,0.7784979665239491,2,60
0.9241329479768786,0.8229342327150084,0.8808664259927798,0.7721518987341772,0.9674274961762854,0.7776460132012408,3,60
0.9263005780346821,0.8271186440677966,0.8808664259927798,0.7795527156549521,0.9697885787522136,0.7828606623952375,4,60
0.9388696655132641,0.9270976616231087,0.9796511627906976,0.8798955613577023,0.9925352394503979,0.8784667512604962,0,80
0.9423298731257209,0.931129476584022,0.9825581395348837,0.8848167539267016,0.9926352883631997,0.8853415603347784,1,80
0.9377162629757786,0.9256198347107438,0.9767441860465116,0.8795811518324608,0.991523633776513,0.8758439034371398,2,80
0.9446366782006921,0.9331476323119777,0.9738372093023255,0.8957219251336899,0.9923629329894614,0.8883000043413617,3,80
0.936562860438293,0.9239280774550485,0.9709302325581395,0.8812664907651715,0.9915291920494465,0.872748151463018,4,80
