accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.9175553185817116,0.8894647484585829,0.8619674402493939,0.9187742292781983,0.9662739928419737,0.8248997794215482,0,80
0.916355638496401,0.8880164183099848,0.861794250086595,0.9158844100865083,0.9666800140053237,0.8223324859068023,1,80
0.9174886696880832,0.8895234695698732,0.863179771388985,0.9175257731958762,0.9662820988170906,0.824755121966831,2,80
0.9166222340709145,0.8881537773804202,0.8602355386214063,0.9179449270005544,0.9664470235122065,0.8229048516383075,3,80
0.9172220741135697,0.8891071428571429,0.8623138205749913,0.9176188720973093,0.9667151868070751,0.8241852897200718,4,80
0.8582109719845059,0.8114066618739516,0.7948356807511737,0.8286833088595204,0.9312025909783116,0.6982782906312319,0,60
0.8563192505179713,0.8092333452936251,0.794131455399061,0.8249207510363326,0.9311252130038921,0.6943858464428487,1,60
0.8554184307720025,0.808220814912176,0.7938967136150235,0.8230713068873206,0.932183403985772,0.6925448670833861,2,60
0.8574903161877309,0.811127029608405,0.7974178403755868,0.8253158406219631,0.9326499537104711,0.6970247993854733,3,60
0.8555985947211963,0.8088708715869798,0.7962441314553991,0.8219045311364187,0.9322227620951554,0.6931095125637746,4,60
0.8873372781065089,0.8368745716244002,0.8172690763052208,0.8574438202247191,0.9531897883245419,0.7514096708301063,0,40
0.8918343195266272,0.8449270444519851,0.8333333333333334,0.8568479008947006,0.9546149936006689,0.7620799933804921,1,40
0.8920710059171597,0.8430832759807295,0.8199464524765729,0.8675637393767706,0.9525866189032953,0.7616361112641429,2,40
0.890414201183432,0.8412752828248201,0.821285140562249,0.8622628250175686,0.9524069670602341,0.7581949101204553,3,40
0.8906508875739645,0.8430706521739131,0.8306559571619813,0.8558620689655172,0.9544051955411049,0.7593906870945304,4,40
0.7376171352074966,0.5536437246963564,0.8710191082802548,0.40578635014836795,0.9025876451529093,0.45966090381660063,0,20
0.725717685557043,0.5437902028698663,0.875,0.3944723618090452,0.8927996176246827,0.4481626247087607,1,20
0.749665327978581,0.5631975084349857,0.8638535031847133,0.41778975741239893,0.906056489487009,0.4701296905871204,2,20
0.7142644652684813,0.5333981054165655,0.8742038216560509,0.3837818944425026,0.8950501649153754,0.4349364084386283,3,20
0.7217016213000149,0.5369957931205147,0.8638535031847133,0.3895870736086176,0.9010394154154807,0.43748485185744523,4,20
