accuracy,f1_score,recall,precision,roc_auc,mcc,seed
0.8374016061063847,0.77908609700767,0.713353115727003,0.8581627796287482,0.8929540015953203,0.6591397293380266,0
0.845352627812674,0.7884259762863047,0.716913946587537,0.8757854035766071,0.8956760531783984,0.6767850670845879,1
0.834141687206806,0.778226663831597,0.7240356083086054,0.8411859342679844,0.8907044446741257,0.6515885281357946,2
0.8420131986960324,0.7862291554599247,0.7228486646884273,0.8617924528301887,0.8947253042904019,0.6689001952241301,3
0.840900055657152,0.783511846802986,0.7163204747774481,0.8646131805157593,0.8943509589148455,0.6667872112436662,4
