accuracy,f1_score,recall,precision,roc_auc,mcc,seed
0.8638066933712366,0.7880128720836685,0.7632963179427236,0.81438370401164,0.9153387650695464,0.6886274247605068,0
0.8649050264892105,0.7888518630717966,0.760958503798948,0.8188679245283019,0.9119240668022766,0.6907299356627217,1
0.8675539475384416,0.7941353685479011,0.7703097603740503,0.8194818652849741,0.9151438624798814,0.6973693453598245,2
0.8649050264892105,0.7907116404764288,0.7695304889927918,0.8130918073281186,0.9123770818508958,0.6916565639846303,3
0.8685230649954775,0.7952922241223216,0.7701149425287356,0.822171381031614,0.9093643166210883,0.6994197098897176,4
