accuracy,f1_score,recall,precision,roc_auc,mcc,seed
0.8557191729882493,0.6836268754076974,0.8343949044585988,0.5790055248618785,0.9267300385987027,0.6107306483541334,0
0.8247806038970698,0.643030303030303,0.8447452229299363,0.5190802348336595,0.9193845761307858,0.563422606490691,1
0.8192771084337349,0.6372051358614511,0.8495222929936306,0.5097945532728141,0.9199759937738765,0.5571271863016884,2
0.8636025583816749,0.6956521739130436,0.8343949044585988,0.5964712578258395,0.9284265232390289,0.6251570442214576,3
0.8415885765283355,0.6643554995272611,0.839171974522293,0.5498174230568597,0.923384254572018,0.5881862167172934,4
