accuracy,f1_score,recall,precision,roc_auc,mcc,seed
0.8528961354832898,0.8042201174919075,0.7873239436619718,0.8218573878951237,0.9261270934087691,0.6869001439754195,0
0.8530762994324835,0.8047408116844248,0.7889671361502347,0.8211580747617884,0.92349986240103,0.6873990257827318,1
0.8532564633816774,0.8041361067692678,0.7849765258215963,0.8242543751540548,0.9270390211463196,0.6874503563843045,2
0.858841545806684,0.8115907178069016,0.7922535211267606,0.8318954892777914,0.927344363898148,0.6993750443660159,3
0.851184577965949,0.80158539514773,0.7833333333333333,0.8207083128381701,0.924609284121628,0.683108884016558,4
