accuracy,f1_score,recall,precision,roc_auc,mcc,seed,num_samples_test,similarity
0.9870550161812298,0.9801980198019802,0.9801980198019802,0.9801980198019802,0.9917650418888042,0.9705826351865956,0,309,20
0.9870550161812298,0.9801980198019802,0.9801980198019802,0.9801980198019802,0.988004569687738,0.9705826351865956,1,309,20
0.9838187702265372,0.9753694581280788,0.9801980198019802,0.9705882352941176,0.9930978674790556,0.9633476208678344,2,309,20
0.9902912621359223,0.9850746268656716,0.9801980198019802,0.99,0.9907654226961158,0.9779072274440671,3,309,20
0.9902912621359223,0.9850746268656716,0.9801980198019802,0.99,0.9852437166793602,0.9779072274440671,4,309,20
0.8299180327868853,0.789873417721519,0.861878453038674,0.7289719626168224,0.910576421257221,0.6551055525450401,0,488,40
0.8217213114754098,0.7808564231738035,0.856353591160221,0.7175925925925926,0.9082189069051776,0.6395820688232198,1,488,40
0.8278688524590164,0.7868020304568528,0.856353591160221,0.7276995305164319,0.911800169165152,0.6500654438999837,2,488,40
0.819672131147541,0.7777777777777778,0.850828729281768,0.7162790697674418,0.9065092590926267,0.634516919814177,3,488,40
0.8155737704918032,0.7727272727272727,0.8453038674033149,0.7116279069767442,0.9091367178361258,0.6259719448750453,4,488,40
0.8645209580838323,0.8959171937895342,0.934052757793765,0.8607734806629834,0.9549858121470951,0.7076666699208821,0,1336,60
0.8690119760479041,0.8989023685730791,0.9328537170263789,0.867335562987737,0.9538249878185102,0.71745064055714,1,1336,60
0.8675149700598802,0.8979827089337176,0.934052757793765,0.8645948945615982,0.9545104951895057,0.7142027818209392,2,1336,60
0.8667664670658682,0.8977011494252873,0.9364508393285371,0.8620309050772627,0.9545964821768084,0.7126490111836253,3,1336,60
0.8712574850299402,0.9006928406466512,0.935251798561151,0.8685968819599109,0.9561227512014292,0.7223984876124246,4,1336,60
0.8589398023360287,0.8306364617044228,0.8830275229357798,0.7841140529531568,0.9433889393302888,0.7141838133047523,0,1113,80
0.8526504941599281,0.8240343347639485,0.8807339449541285,0.7741935483870968,0.9409022536012902,0.7024918502862385,1,1113,80
0.8616352201257862,0.8322440087145969,0.8761467889908257,0.7925311203319502,0.9430704809399266,0.7176140960125703,2,1113,80
0.8571428571428571,0.8288482238966631,0.8830275229357798,0.7809330628803245,0.9441850853061943,0.7109792532859592,3,1113,80
0.8571428571428571,0.8284789644012945,0.8807339449541285,0.7820773930753564,0.9433110186603066,0.710476821320421,4,1113,80
