seed,fold,f1_macro,precision,roc_auc,accuracy,mcc,recall
0,0,0.7781224864989085,0.9484593837535014,0.8970126204111287,0.8752422793642589,0.7173685086158406,0.65965322423534
1,0,0.6994282182042962,0.5795876552695608,0.9031866418045575,0.7486755394753845,0.5314548001968292,0.8817455678940191
2,0,0.7926023778071334,0.9111617312072893,0.9008087529991261,0.8782788473963045,0.720667698612583,0.701344243132671
3,0,0.7581723625557206,0.7244010647737356,0.8998926006600455,0.8317612094585863,0.631225393594433,0.795246444574323
4,0,0.7636492554951548,0.9705617302493241,0.9005417329673508,0.8707843390618943,0.7104012146924594,0.6294564582115721
