seed,fold,f1_macro,precision,roc_auc,accuracy,mcc,recall
1,0,0.7261883245978673,0.8247126436781609,0.8690040942403313,0.8299090602896598,0.6145425045624364,0.6486922828543752
2,0,0.7431192660550459,0.8606034849128772,0.8825490161207586,0.8428202537330189,0.6453016068807834,0.6538585728123991
3,0,0.773490532332976,0.8656537385045981,0.9052222266065044,0.8576400583810486,0.6795536286720817,0.6990636099451082
4,0,0.7477617750097314,0.9412052915237629,0.9178938920958987,0.854496463455709,0.679460189398238,0.6202776880852438
5,0,0.7886051763071044,0.8533834586466166,0.9112492684886879,0.8633658919950601,0.6928721666651663,0.73296738779464
