accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.6344958149365595,0.2871954380508035,0.20744136772119529,0.46657902304753296,0.5182766623165466,0.10098140407362675,0,80
0.6258015158293299,0.2854808358918491,0.210601300504128,0.4429844782541878,0.5092260128823741,0.08288978129815221,1,80
0.619655210420192,0.28766058722102145,0.21635493534010375,0.4290733898427878,0.5141573465665598,0.07232172993339644,2,80
0.6312151920072095,0.29311394733244683,0.21540512895448236,0.45853260235623466,0.5103310413826058,0.09683293708885349,3,80
0.6243946083675335,0.298011559853139,0.22461094469204354,0.442672522409014,0.5261056108095503,0.08591780463106453,4,80
0.5482202926485715,0.5346848394609247,0.6832040587345725,0.4392072004265061,0.6155360507173032,0.1468181521010841,0,60
0.5410847828302954,0.5432729553251927,0.7184008976047612,0.4367937119976272,0.6197329478727864,0.15122013466743,1,60
0.5474696740832723,0.5366404463463929,0.6897409629738036,0.4391607522790452,0.6196873232463562,0.1484523474293009,2,60
0.5463761803708612,0.5428686159334348,0.7089614127518415,0.43982749489294093,0.6242423023818546,0.1551344125215199,3,60
0.5464595824336722,0.5457819025522042,0.717205717352066,0.4404961649089166,0.6298827145347291,0.15892804816481051,4,60
0.4717954406789062,0.5762470520179771,0.8790984997624058,0.4285950686744994,0.6464663096838206,0.09279389517957067,0,40
0.6699761495368572,0.442257217847769,0.3202769669404657,0.7143073429220288,0.6525605754095221,0.2945701304230662,1,40
0.47720339453103333,0.5810795795462121,0.8875161224628335,0.4319413241707414,0.6584810408322983,0.10886375004418246,2,40
0.47207277164568195,0.5752788933511825,0.8751612246283348,0.42846222872145967,0.6362216742628086,0.09101090795178089,3,40
0.4725997004825559,0.57641162712997,0.878351775168013,0.42895504574990057,0.6517820811924289,0.09397021506730369,4,40
0.6871304800505708,0.4797180311649765,0.3688664891593762,0.6858203677510608,0.6943908494023233,0.31175723387591453,0,20
0.6837838842821552,0.4684335541942743,0.35631418790414604,0.683509668004378,0.6899739921834639,0.3032786523286237,1,20
0.6725541962592496,0.45581510320108765,0.3507036896158235,0.6509001058948112,0.6846687826977564,0.2751346003818987,2,20
0.688469118357937,0.47943332919100284,0.36686953214149864,0.6916457511652923,0.6925517713532554,0.31513996650511705,3,20
0.6849366006023873,0.4792575748263782,0.3707683529859262,0.6774978279756734,0.6893649010444353,0.3063103404629777,4,20
