accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.9902912621359223,0.9850746268656716,0.9801980198019802,0.99,0.9927170601675552,0.9779072274440671,0,20
0.9870550161812298,0.9801980198019802,0.9801980198019802,0.9801980198019802,0.9879093678598629,0.9705826351865956,1,20
0.9902912621359223,0.9850746268656716,0.9801980198019802,0.99,0.9920982482863671,0.9779072274440671,2,20
0.9870550161812298,0.9801980198019802,0.9801980198019802,0.9801980198019802,0.9879093678598629,0.9705826351865956,3,20
0.9902912621359223,0.9850746268656716,0.9801980198019802,0.99,0.9846725057121096,0.9779072274440671,4,20
0.8787878787878788,0.9354838709677419,1.0,0.8787878787878788,0.8879310344827586,0.0,0,40
0.8787878787878788,0.9354838709677419,1.0,0.8787878787878788,0.8103448275862069,0.0,1,40
0.8787878787878788,0.9354838709677419,1.0,0.8787878787878788,0.8706896551724138,0.0,2,40
0.8787878787878788,0.9354838709677419,1.0,0.8787878787878788,0.8879310344827586,0.0,3,40
0.8787878787878788,0.9354838709677419,1.0,0.8787878787878788,0.8275862068965517,0.0,4,40
0.8645209580838323,0.8959171937895342,0.934052757793765,0.8607734806629834,0.9549858121470951,0.7076666699208821,0,60
0.8600299401197605,0.8930817610062893,0.9364508393285371,0.853551912568306,0.9533425052786455,0.6979847197440265,1,60
0.8682634730538922,0.8979118329466357,0.9280575539568345,0.8696629213483146,0.9551649517039753,0.7158036758198909,2,60
0.8667664670658682,0.8977011494252873,0.9364508393285371,0.8620309050772627,0.9545964821768084,0.7126490111836253,3,60
0.8712574850299402,0.9006928406466512,0.935251798561151,0.8685968819599109,0.9561227512014293,0.7223984876124246,4,60
0.8580413297394429,0.829004329004329,0.8784403669724771,0.7848360655737705,0.944215576003144,0.7115947838750288,0,80
0.8616352201257862,0.8336933045356372,0.8853211009174312,0.7877551020408163,0.9444493380130907,0.7194984668947714,1,80
0.8598382749326146,0.8315334773218143,0.8830275229357798,0.7857142857142857,0.9422133535701218,0.7157906735377911,2,80
0.8571428571428571,0.8288482238966631,0.8830275229357798,0.7809330628803245,0.9435718835119863,0.7109792532859592,3,80
0.8553459119496856,0.8263214670981661,0.8784403669724771,0.780040733197556,0.9424098491726858,0.7067698293360896,4,80
