mcc,accuracy,precision,recall,f1_score,identity
-0.1636673301626195,0.3197161488300729,0.2983782599167214,0.7975981253661394,0.4342902711323764,80
-0.1760218251611558,0.3050847457627119,0.2608171760324241,0.7305922061982203,0.3844042621892153,60
-0.19135028814222954,0.33265970584933197,0.30486634681288555,0.7181143041653213,0.42802155504234024,40
