accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.7936363636363636,0.49217002237136465,0.7333333333333333,0.37037037037037035,0.8561192982456141,0.41470002379003673,0,20
0.7854545454545454,0.4847161572052402,0.74,0.36038961038961037,0.8486456140350878,0.4070955871077535,1,20
0.7781818181818182,0.4808510638297872,0.7533333333333333,0.353125,0.8585824561403509,0.4045710617920987,2,20
0.8181818181818182,0.5192307692307693,0.72,0.40601503759398494,0.8573122807017544,0.4437575216754286,3,20
0.8218181818181818,0.5288461538461539,0.7333333333333333,0.41353383458646614,0.8608701754385965,0.4561309886929944,4,20
0.8809523809523809,0.0,0.0,0.0,0.9189189189189189,0.0,0,40
0.8809523809523809,0.0,0.0,0.0,0.9405405405405406,0.0,1,40
0.8809523809523809,0.0,0.0,0.0,0.8810810810810812,0.0,2,40
0.8809523809523809,0.0,0.0,0.0,0.9027027027027026,0.0,3,40
0.8809523809523809,0.0,0.0,0.0,0.9135135135135135,0.0,4,40
0.8606793321819228,0.6121794871794872,0.5441595441595442,0.6996336996336996,0.892305225638559,0.5350839231185573,0,60
0.8589522164651698,0.6029173419773096,0.5299145299145299,0.6992481203007519,0.8982581204803427,0.5265127801176553,1,60
0.8554979850316637,0.6059654631083202,0.5498575498575499,0.6748251748251748,0.8880502213835547,0.522694480953324,2,60
0.8560736902705814,0.5980707395498392,0.5299145299145299,0.6863468634686347,0.895522173299951,0.5185298346822399,3,60
0.8537708693149108,0.5981012658227848,0.5384615384615384,0.6725978647686833,0.888399666177444,0.5147781700728628,4,60
0.8257940327237728,0.6616822429906543,0.7564102564102564,0.5880398671096345,0.8923873228221054,0.554702253030816,0,80
0.8229066410009624,0.6554307116104869,0.7478632478632479,0.5833333333333334,0.894739077347773,0.5462264880273606,1,80
0.836381135707411,0.678030303030303,0.7649572649572649,0.608843537414966,0.8959813133726177,0.5769183515143488,2,80
0.8286814244465832,0.6654135338345865,0.7564102564102564,0.5939597315436241,0.894489568402612,0.5597997498323071,3,80
0.8248315688161694,0.6591760299625468,0.7521367521367521,0.5866666666666667,0.8930668365450976,0.5513107372641842,4,80
