accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.8782608695652174,0.8526315789473684,0.9585798816568047,0.7677725118483413,0.9809674861221253,0.7645100942170344,0,20
0.8543478260869565,0.8268733850129198,0.9467455621301775,0.7339449541284404,0.9727525976534701,0.721649137393373,1,20
0.7891304347826087,0.7706855791962175,0.9644970414201184,0.6417322834645669,0.9775107261229387,0.6318906326605521,2,20
0.8826086956521739,0.8571428571428571,0.9585798816568047,0.7751196172248804,0.9814351654161328,0.771747333032146,3,20
0.8739130434782608,0.8473684210526315,0.9526627218934911,0.7630331753554502,0.9786494235344355,0.7554605421380907,4,20
0.9090909090909091,0.9473684210526315,0.9310344827586207,0.9642857142857143,0.9655172413793104,0.6199177603171652,0,40
0.9393939393939394,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9741379310344828,0.7155172413793104,1,40
0.9090909090909091,0.9473684210526315,0.9310344827586207,0.9642857142857143,0.9827586206896551,0.6199177603171652,2,40
0.8787878787878788,0.9285714285714286,0.896551724137931,0.9629629629629629,0.9568965517241379,0.5471101369155106,3,40
0.9393939393939394,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9741379310344828,0.7155172413793104,4,40
0.9025069637883009,0.9329244921425833,0.9412219644238206,0.9247720364741642,0.9675713233685521,0.7549786401056324,0,60
0.9080779944289693,0.9366602687140115,0.9435421500386698,0.9298780487804879,0.9685372970607902,0.7694518929363033,1,60
0.9119777158774374,0.9395099540581929,0.9489559164733179,0.9302501895375285,0.9692244171034347,0.7785341114470392,2,60
0.9108635097493036,0.9384141647421094,0.94276875483372,0.9340996168582375,0.968224549597434,0.7772448769013476,3,60
0.9125348189415042,0.9396386005382545,0.9450889404485692,0.9342507645259939,0.9687514443386546,0.7810826895070587,4,60
0.902370990237099,0.9071618037135278,0.9168900804289544,0.8976377952755905,0.9640914333811335,0.8044464025966112,0,80
0.9037656903765691,0.9082446808510638,0.9155495978552279,0.9010554089709762,0.9638790604152379,0.8071987856125553,1,80
0.902370990237099,0.9069148936170213,0.9142091152815014,0.899736147757256,0.9634874368726228,0.8044025255001553,2,80
0.902370990237099,0.9070385126162018,0.9155495978552279,0.8986842105263158,0.9641148138911402,0.8044213082108485,3,80
0.902370990237099,0.9067909454061251,0.9128686327077749,0.9007936507936508,0.963528352765135,0.8043900478201701,4,80
