accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.9732824427480916,0.948905109489051,1.0,0.9027777777777778,0.9996095275283093,0.9331127368022731,0,20
0.9732824427480916,0.948905109489051,1.0,0.9027777777777778,0.9996876220226474,0.9331127368022731,1,20
0.9732824427480916,0.948905109489051,1.0,0.9027777777777778,0.9997657165169855,0.9331127368022731,2,20
0.9580152671755725,0.9219858156028369,1.0,0.8552631578947368,0.9997657165169855,0.8986141257780352,3,20
0.9618320610687023,0.927536231884058,0.9846153846153847,0.8767123287671232,0.9992971495509566,0.9045461376421116,4,20
0.8633776091081594,0.7811550151975684,0.8509933774834437,0.7219101123595506,0.9320949873185853,0.68769611905038,0,60
0.8747628083491461,0.7950310559006211,0.847682119205298,0.7485380116959064,0.9462118676905735,0.708195428013302,1,60
0.8671726755218216,0.7878787878787878,0.8609271523178808,0.7262569832402235,0.9459652846273073,0.6975103945246923,2,60
0.8633776091081594,0.7869822485207101,0.8807947019867549,0.7112299465240641,0.9436755847541215,0.6966173904989487,3,60
0.8747628083491461,0.7962962962962963,0.8543046357615894,0.7456647398843931,0.946735856700014,0.7098917765792352,4,60
0.8828828828828829,0.8934426229508197,0.8582677165354331,0.9316239316239316,0.9670949026108578,0.7670949644801681,0,80
0.8738738738738738,0.8852459016393442,0.8503937007874016,0.9230769230769231,0.9655200994612516,0.7488601339721269,1,80
0.8783783783783784,0.889795918367347,0.8582677165354331,0.923728813559322,0.9674264401160382,0.7570639961936416,2,80
0.8693693693693694,0.8816326530612245,0.8503937007874016,0.9152542372881356,0.9670949026108578,0.7388195099631826,3,80
0.8693693693693694,0.8806584362139918,0.84251968503937,0.9224137931034483,0.9657687525901367,0.7407253918478373,4,80
