Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,0,0.7569060773480663,0.848297213622291,0.683291770573566,0.9025641834374746,0.8656744896012212,0.673017839928457,16,0.0001430528340392,"[2560, 1280]","[2560, 1280, 640]","[1280, 640]",115,False,0.0460524699725375,0
gat,1,0.7700573065902578,0.9048821548821548,0.6701995012468828,0.8987666248182129,0.8775042930738409,0.7035038390754214,64,0.0005245835639159,"[2560, 1280]","[2560, 1280, 640]","[2560, 1280]",151,True,0.3124517510477999,2
gat,2,0.7391629297458894,0.9225746268656716,0.6165835411471322,0.904465705409284,0.8668193092921198,0.6783803869800594,64,0.0048942592286305,"[2560, 1280, 640]",[1280],"[2560, 640]",154,False,0.2965884582811106,8
gat,3,0.7751060820367751,0.8954248366013072,0.683291770573566,0.8988516473457544,0.8786491127647396,0.7059482105844882,16,0.0005482647324817,"[1280, 640]","[2560, 640]","[2560, 1280, 640]",135,False,0.1287710320770415,1
gat,4,0.787197820905686,0.8672168042010503,0.7206982543640897,0.9011954235938886,0.8807479488647205,0.7111664915443849,64,8.351305050092099e-05,"[2560, 1280]","[2560, 1280]","[1280, 640]",116,False,0.3481556341177031,5
gat,5,0.7715665976535542,0.8639876352395672,0.6970074812967582,0.9005364990054422,0.873688227437512,0.6932035132965042,32,0.0006340966463961,"[2560, 1280, 640]","[2560, 1280]","[2560, 1280, 640]",158,True,0.103047863722637,4
gat,6,0.7768479776847977,0.8813291139240507,0.6945137157107232,0.9057429289026542,0.8778858996374738,0.7037458309121114,64,0.0001182435614938,"[1280, 640]","[2560, 1280]",[640],188,False,0.1182999058527596,5
gat,7,0.7849424886720111,0.8901185770750988,0.7019950124688279,0.910489791468538,0.882274375119252,0.714870516855996,16,0.0003852169673817,[2560],"[1280, 640]",[640],196,True,0.0955034776852105,5
gat,8,0.6058235549760973,1.0,0.4345386533665835,0.8518525311686415,0.8269414233924823,0.5897482980750046,16,0.0017918222595957,"[2560, 1280]","[1280, 640]","[2560, 1280]",181,False,0.4855230702550644,0
gat,9,0.7543405984484669,0.9256572982774252,0.6365336658354115,0.9126815213821372,0.8731158175920626,0.6941453863534633,64,0.00366160360854,[1280],[1280],[1280],125,False,0.2780173768825734,3
gat,10,0.7843780767968493,0.8281358281358281,0.7450124688279302,0.9084040825897862,0.8746422438465942,0.6982954219627474,32,0.0002260771103948,[2560],"[1280, 640]",[640],80,True,0.0019190721168773,6
gat,11,0.7717614804660726,0.8569254185692542,0.7019950124688279,0.8935588235899117,0.8729250143102462,0.6914522013248078,16,6.301271055875837e-05,[2560],[2560],"[2560, 1280]",93,True,0.1865654484475047,1
gat,12,0.7830342577487766,0.8213552361396304,0.7481296758104738,0.9118414096735068,0.8731158175920626,0.6951609774513824,64,5.168400669185707e-05,"[2560, 640]",[640],"[1280, 640]",56,True,0.381193827319526,13
gat,13,0.7697183098591549,0.8843042071197411,0.6814214463840399,0.9059292585144232,0.8752146536920435,0.6970569426913358,16,0.0002596603451273,[640],"[2560, 1280]",[2560],103,True,0.2023409975209775,7
gat,14,0.7785365853658537,0.8137321549966009,0.7462593516209476,0.9050507495352902,0.8700629650829994,0.6881279539628948,32,0.0001069588096604,"[2560, 1280]","[2560, 1280]","[2560, 1280]",197,True,0.2180983999179152,9
gat,15,0.7648141332351859,0.9335130278526504,0.6477556109725686,0.9217117366056948,0.8780767029192902,0.7069802294921522,16,0.0002999605557191,"[2560, 1280]","[2560, 1280]","[2560, 1280]",173,False,0.3644001778786565,10
gat,16,0.7577595433464146,0.8857381150959133,0.6620947630922693,0.9015327710418756,0.8704445716466324,0.6850894999467003,64,0.0009422905381944,"[2560, 1280]","[2560, 1280]","[2560, 1280]",73,False,0.1694323695191089,4
gat,17,0.7884416924664602,0.8795088257866462,0.7144638403990025,0.9048333935576236,0.882655981682885,0.7157775675531182,64,0.0003206132361558,"[2560, 1280]","[2560, 1280]","[2560, 1280]",133,True,0.238971151174427,3
gat,18,0.7661179698216736,0.8513719512195121,0.6963840399002493,0.8941517528696817,0.869872161801183,0.6837863603173231,16,0.0003512858666146,"[2560, 1280]","[2560, 1280]","[2560, 1280]",139,True,0.2445712030198412,0
gat,19,0.7879822465005121,0.8709433962264151,0.7194513715710723,0.9061718127008572,0.8815111619919863,0.7130083294565833,32,0.0001730972117831,"[2560, 1280]","[2560, 1280]",[640],170,True,0.0665352806493817,5
gat,20,0.7517241379310344,0.8410493827160493,0.6795511221945137,0.9005407844150966,0.862621637092158,0.6653862958190435,16,0.0010256075889861,"[2560, 1280]","[1280, 640]","[2560, 1280]",141,True,0.2471986739098436,1
gat,21,0.782249742002064,0.8726016884113584,0.7088528678304239,0.9094992618810412,0.8792215226101889,0.7071562672523877,32,0.0001906760297556,"[2560, 1280]","[2560, 1280]",[640],171,True,0.0815956645757841,4
gat,22,0.7806406685236769,0.8840694006309149,0.6988778054862843,0.906105131726636,0.8797939324556382,0.708572414567796,32,0.0001707081624494,"[2560, 1280]","[2560, 1280]","[2560, 1280]",199,True,0.1503482522773266,8
gat,23,0.768834987137082,0.936436884512086,0.6521197007481296,0.8935615662520905,0.8799847357374547,0.7118947866304922,32,0.0003603193240862,"[2560, 1280]","[2560, 1280]","[2560, 1280]",166,True,0.0658228384411448,4
gat,24,0.7889154977762572,0.8741470811220622,0.7188279301745636,0.9075715989103402,0.882274375119252,0.7148792021375188,32,0.000174726342299,"[2560, 1280]","[2560, 1280]","[2560, 1280]",184,True,0.0249957819372581,5
gat,25,0.7778881165177094,0.8292166549047283,0.7325436408977556,0.9008661327160514,0.871970997901164,0.6910470878075743,64,0.0003775328817108,[2560],"[2560, 1280]","[2560, 1280]",189,True,0.1617966498723767,4
gat,26,0.7851440472058313,0.8856695379796398,0.7051122194513716,0.9015276285502904,0.8818927685556192,0.7138601191826749,32,0.0002450700102348,"[2560, 1280]","[2560, 1280]",[2560],183,True,0.018756178626779,6
gat,27,0.7763741891430522,0.8581132075471698,0.7088528678304239,0.90602053774006,0.875023850410227,0.6968141119561887,64,0.0001037503058541,"[2560, 640]","[2560, 1280]","[2560, 1280]",199,True,0.0362816210949338,5
gat,28,0.748546511627907,0.8972125435540069,0.64214463840399,0.8932930424831514,0.8679641289830186,0.6793575970877159,32,0.0002264905536368,[640],"[2560, 1280]","[2560, 1280]",157,True,0.0941919639572785,0
gat,29,0.7874066861408634,0.8212593094109681,0.7562344139650873,0.911862493889006,0.875023850410227,0.7003107032749344,16,0.0001401407454231,"[2560, 1280]","[2560, 1280]",[1280],110,True,0.0436852091876379,11
gat,30,0.7672563302115851,0.8647380766223612,0.6895261845386533,0.906077019439304,0.871970997901164,0.6887933740000755,16,0.0004116078313291,"[2560, 1280]","[2560, 1280]","[2560, 1280]",130,True,0.0017482499843243,5
gat,31,0.7726178190574475,0.861857252494244,0.7001246882793017,0.9035467421630142,0.8738790307193284,0.6937453556734735,32,0.0002321780171251,"[2560, 1280]","[2560, 1280]","[2560, 1280]",183,True,0.0296057295031532,17
gat,32,0.7711340206185567,0.8591117917304747,0.699501246882793,0.90614661449209,0.8729250143102462,0.6913761752484489,32,0.0002774562921234,"[2560, 1280]","[2560, 1280]","[2560, 1280]",146,True,0.1314254282043378,7
gat,33,0.751840942562592,0.9181654676258992,0.6365336658354115,0.9083587429556436,0.8713985880557146,0.689294356893398,32,0.0004763069445191,"[2560, 1280]","[2560, 1280]",[2560],181,True,0.0756635740151104,4
gat,34,0.765317090648513,0.8997472620050547,0.6658354114713217,0.8975576250465396,0.875023850410227,0.697091816119788,32,0.0002784734053847,"[2560, 1280]","[2560, 1280]","[2560, 1280]",164,True,0.0253072749784641,0
gat,35,0.7746031746031746,0.8919577579203899,0.6845386533665836,0.9007961948304932,0.8780767029192902,0.704413311470022,64,0.0001658829811065,[1280],"[2560, 1280]","[2560, 1280]",192,True,0.0563657711532779,6
gat,36,0.7615894039735099,0.8121468926553672,0.7169576059850374,0.9060502784830612,0.862621637092158,0.6681765395808225,32,0.0001364516977751,"[2560, 1280]","[2560, 1280]","[2560, 1280]",176,True,0.1141937321197635,5
gat,37,0.7633912735012416,0.8855967078189301,0.6708229426433915,0.90508434714698,0.8727342110284297,0.6908458848972089,64,0.0001982150155271,"[2560, 1280]","[2560, 1280, 640]","[2560, 640]",153,True,0.0963392321787231,2
gat,38,0.7707736389684814,0.9057239057239056,0.6708229426433915,0.8840949249093379,0.8778858996374738,0.7044927195572085,16,0.000619481883535,"[2560, 1280]","[2560, 1280]","[2560, 1280]",124,True,0.1243641420044577,5
gat,39,0.7767366720516963,0.8061703554661301,0.7493765586034913,0.911142373650696,0.868154932264835,0.6842887184591973,64,0.0004412721790461,"[2560, 1280]","[2560, 1280]","[2560, 1280]",162,False,0.0205101905603139,1
gat,40,0.7627294769657084,0.8581449727201871,0.6864089775561097,0.8985922943534755,0.8692997519557336,0.6820728476631339,32,0.0005182492659879,"[2560, 1280, 640]","[1280, 640]","[2560, 1280]",189,True,0.0516823702089257,5
gat,41,0.7756177924217463,0.822501747030049,0.733790523690773,0.8970747450866922,0.8700629650829994,0.6867974891152308,32,0.0001645272856754,"[2560, 1280]","[2560, 640]","[2560, 1280]",177,True,0.0704073477174558,2
