Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,13,0.8052126200274349,0.8308563340410474,0.7811044577511643,0.9192695018228418,0.8641473331738818,0.7018561212029393,64,0.0002299037196516,"[2560, 1280]","[2560, 1280]",[2560],120,False,0.3938637732827186,7
gat,14,0.7930660888407367,0.8672985781990521,0.7305389221556886,0.8864364872445799,0.8629514470222435,0.6974268468890464,64,5.00340558717013e-05,[1280],"[2560, 1280]","[2560, 1280]",98,True,0.2841720193716124,0
gat,15,0.77487922705314,0.7509363295880149,0.8003992015968064,0.8881380877776436,0.8328151160009567,0.6429549565630784,64,0.0014110388441702,"[2560, 1280]","[2560, 1280]","[2560, 1280]",139,False,0.2026771819822386,2
gat,16,0.8236566895059503,0.8992125984251969,0.7598137059214903,0.9148357504557728,0.883042334369768,0.7429371583366494,32,0.0001969084863091,"[2560, 1280]","[2560, 1280]",[1280],105,False,0.3538518567652833,1
gat,17,0.8177810433504776,0.9130434782608696,0.7405189620758483,0.9130032193516876,0.8813680937574743,0.7400643712835424,32,0.0002434288321051,"[2560, 1280]","[2560, 1280]",[1280],75,False,0.4306893542157233,3
gat,18,0.8164714235001775,0.8751902587519026,0.7651363938789089,0.8890354715016072,0.8763453719205931,0.7275823474682096,32,0.0010594853430775,"[2560, 1280]","[2560, 1280]",[1280],94,True,0.2508353370350639,7
gat,19,0.7762265656162745,0.9691235059760956,0.6473719228210246,0.8692264462859196,0.8658215737861755,0.7142120711280343,32,0.0025705709362927,"[2560, 1280]","[2560, 1280]",[1280],171,False,0.328894940703693,0
gat,20,0.8228360957642725,0.9216171617161716,0.7431803060545575,0.914935625388506,0.8849557522123894,0.74848187736027,32,0.0007462810130427,"[2560, 1280]",[1280],"[2560, 1280]",107,False,0.4089480963687088,6
gat,21,0.8002953119232189,0.8988391376451078,0.7212242182302062,0.9107967783626176,0.870605118392729,0.7156503388759357,32,0.000785566142689,"[2560, 1280]",[1280],"[2560, 1280]",107,False,0.4289715520999772,0
gat,22,0.8233587232499093,0.905103668261563,0.7551563539587491,0.9307408334935804,0.8835206888304233,0.7442576560952339,32,0.0003698022409478,"[2560, 1280]","[2560, 1280]","[2560, 1280]",132,False,0.3653324113190102,4
gat,23,0.8301043219076006,0.9432684165961048,0.7411842980705257,0.9091195254499712,0.8909351829705812,0.7633306018422596,32,0.0003603193240862,"[2560, 1280]","[2560, 1280]","[2560, 1280]",134,False,0.392930296659033,5
gat,24,0.8116476225580538,0.9099173553719008,0.7325349301397206,0.889253109414728,0.8777804353025592,0.7320520904609394,32,0.0008853679846826,"[2560, 1280]","[2560, 1280]","[2560, 1280]",145,False,0.4823536431735271,3
gat,25,0.7911921032649962,0.9213085764809904,0.6932801064537591,0.8972206197512865,0.86845252331978,0.7129810518729863,32,0.0028678628980367,[1280],"[2560, 1280]","[2560, 1280]",128,False,0.4117484183364671,7
gat,26,0.7982391782831988,0.8896156991005724,0.7238855622089155,0.9059429063207912,0.86845252331978,0.7103850585032156,32,0.0011207312620015,"[2560, 1280]","[2560, 1280]",[2560],85,True,0.4558467823294281,3
gat,27,0.8132369722327881,0.9493783303730018,0.7112441783100466,0.9080136962818202,0.8825639799091126,0.7463347435903277,32,0.000735566141633,"[2560, 640]","[2560, 1280]","[2560, 1280]",160,False,0.3914111302821653,6
gat,28,0.7819185645272602,0.8121863799283154,0.7538256819693946,0.901925052061672,0.8488399904329108,0.6675830691545362,32,0.0004275568665357,[2560],"[2560, 1280]","[2560, 1280]",60,False,0.3379577366154259,6
gat,29,0.7936507936507936,0.9186351706036744,0.6986027944111777,0.9104362845133728,0.8694092322410907,0.7147502954397632,16,0.0003163417038727,"[2560, 1280]","[2560, 1280]","[2560, 640]",123,False,0.4972334453401449,0
gat,30,0.7788111605337646,0.9927835051546392,0.6407185628742516,0.8766532158486114,0.8691700550107629,0.7253885248459555,16,0.001567045936434,"[2560, 1280]","[2560, 1280]","[2560, 1280]",167,False,0.4247589218144502,1
gat,31,0.816679188580015,0.9378774805867128,0.7232202262142382,0.9034825544330805,0.8832815116000957,0.746472367137107,32,0.000701339155967,"[2560, 1280]","[2560, 1280]","[2560, 1280]",141,False,0.3983769753104387,10
gat,32,0.7892342683851402,0.917180616740088,0.6926147704590818,0.8964371481085627,0.8670174599378139,0.7094582887827247,32,0.0005546828801064,"[2560, 1280]","[2560, 1280]","[2560, 1280]",109,False,0.4560696798574459,2
gat,33,0.7900894700619409,0.8182466143977192,0.7638057218895542,0.9046880100888588,0.8541018895001196,0.679433121516346,32,0.0004823892457048,"[2560, 1280]","[2560, 1280]","[2560, 640]",143,False,0.3111035157525188,1
gat,34,0.8045112781954887,0.9248055315471044,0.7119095143047239,0.8865798400709162,0.8756278402296102,0.7287308953447766,32,0.00066171087934,"[2560, 1280]","[2560, 1280]","[2560, 1280]",127,False,0.390302808798211,2
gat,35,0.8159614723082216,0.8447293447293447,0.7890884896872921,0.915884188804368,0.872040181774695,0.7190398166151772,64,0.0009443320712149,[640],"[2560, 1280]","[2560, 1280]",147,False,0.3573605282894165,3
gat,36,0.8088023088023089,0.8833727344365643,0.7458416500332667,0.9227263670319306,0.8732360679263335,0.7207258392664172,32,0.0006049808189646,"[2560, 1280]","[2560, 1280]","[2560, 1280]",112,True,0.2866506789749438,1
gat,37,0.757548032936871,0.6993243243243243,0.8263473053892215,0.9057386844434108,0.8098541018895001,0.6086043283969848,64,0.0005021909508475,"[2560, 1280]",[1280],"[1280, 640]",137,False,0.32952593079201,0
gat,38,0.7898832684824902,0.9512652296157452,0.6753160345974717,0.8931486044589934,0.8708442956230567,0.7219048166237326,32,0.0003139172133539,"[2560, 1280]","[2560, 1280]","[2560, 1280]",118,False,0.3707820755641575,1
gat,39,0.8226691042047533,0.9131493506493508,0.7485029940119761,0.9076686060291664,0.8839990432910787,0.7457807900628491,16,0.0007245048572441,"[2560, 1280]","[2560, 1280]","[2560, 1280]",153,True,0.4107625692271088,3
gat,40,0.7655222790357925,0.848582995951417,0.697272122421823,0.8782917113246745,0.8464482181296341,0.6599481606493589,64,0.002058774590649,"[2560, 1280, 640]","[2560, 1280, 640]","[2560, 1280]",133,False,0.3022975757138907,2
gat,41,0.7878332707472775,0.9043103448275862,0.6979374584165003,0.8876480298054625,0.8648648648648649,0.7035704955332581,32,0.0012396048410592,"[2560, 1280]","[2560, 640]","[2560, 1280]",161,False,0.3881526387850171,4
gat,42,0.7161758429364063,0.9988095238095238,0.5582168995342648,0.8701365007103046,0.8409471418320976,0.6680658348659884,32,0.0008182724021212,"[2560, 1280]","[2560, 1280]","[2560, 1280]",172,False,0.4573499791594478,0
gat,43,0.6890536415176625,1.0,0.5256154357950765,0.8635785436843515,0.8294666347763693,0.644281182046424,32,0.0009659662459149,"[2560, 1280]","[2560, 1280]","[2560, 1280]",162,False,0.390088294424794,0
gat,44,0.8298181818181818,0.9149959903769046,0.759148369926813,0.9081739433753852,0.8880650562066491,0.7547315187374259,32,0.000678486480946,"[2560, 1280]","[2560, 1280]","[2560, 1280]",157,False,0.3522168258236019,2
gat,45,0.7702060221870047,0.952007835455436,0.6467065868263473,0.8575867930556611,0.8612772064099498,0.7018931476314177,32,0.0006077655748111,"[2560, 1280]","[2560, 1280]","[2560, 1280]",184,False,0.3459988034636889,0
gat,46,0.7985753858330036,0.9853515625,0.6713240186294078,0.8853492914594013,0.8782587897632146,0.7428325982994751,64,0.001272070985683,"[2560, 1280]","[2560, 1280]","[2560, 1280]",151,False,0.3241963497462832,9
gat,47,0.8231368186874305,0.9296482412060302,0.7385229540918163,0.8973288175950811,0.8859124611337,0.7512429228906085,16,0.0004534105388451,"[2560, 1280]","[2560, 1280]","[2560, 1280]",116,False,0.3692473770076083,7
gat,48,0.8137514166981489,0.9414335664335663,0.716566866267465,0.8983521629879401,0.8820856254484573,0.7443407932423955,16,0.0004216204166184,"[2560, 1280]","[2560, 1280]","[2560, 1280]",102,True,0.366906289158154,6
gat,49,0.03529411764705882,1.0,0.017964071856287425,0.5104697252246814,0.646974408036355,0.10761540192116666,16,0.004930794803457923,"[2560, 1280]","[2560, 1280]","[2560, 1280]",88,False,0.34717406349163205,1
