seed,fold,f1_macro,precision,roc_auc,accuracy,mcc,recall
1,0,0.7622429353454653,0.7578699617534569,0.8920364766829565,0.8333851736651114,0.6340325589907032,0.7666666666666667
2,0,0.774944916587976,0.822311289245157,0.9109037722089632,0.8517366511145671,0.6674052888868512,0.7327380952380952
3,0,0.7686687125529739,0.7550961814527706,0.9076792107057619,0.8358735095904614,0.6418021145780644,0.7827380952380952
4,0,0.7632957612319415,0.8179652943177952,0.9028702125241503,0.8454121306376361,0.6524908926183486,0.7154761904761905
5,0,0.757171258165294,0.7240630092341119,0.8988157034890328,0.8227060653188181,0.6196207989574819,0.7934523809523809
