Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,0,0.7654398003742982,0.7770740975300824,0.7541487400122926,0.9140569321645984,0.8610751893589507,0.6669344320806314,16,0.0001430528340392,"[2560, 1280]","[2560, 1280, 640]","[1280, 640]",115,False,0.0460524699725375,4
gat,1,0.7507255723960012,0.7896879240162822,0.7154271665642287,0.8972092050711855,0.8571956401256235,0.652560650167521,64,0.0005245835639159,"[2560, 1280]","[2560, 1280, 640]","[2560, 1280]",151,True,0.3124517510477999,8
gat,2,0.67265625,0.9228295819935692,0.5291948371235402,0.8735307611161491,0.8451875115462775,0.6193347843139942,64,0.0048942592286305,"[2560, 1280, 640]",[1280],"[2560, 640]",154,False,0.2965884582811106,9
gat,3,0.740873299928418,0.8868894601542416,0.636140135218193,0.889261735160529,0.8662479216700536,0.6703964273996913,16,0.0005482647324817,"[1280, 640]","[2560, 640]","[2560, 1280, 640]",135,False,0.1287710320770415,6
gat,4,0.7458100558659218,0.8633791430881164,0.6564228641671789,0.8863712295582568,0.8655089599113246,0.6680633005868976,64,8.351305050092099e-05,"[2560, 1280]","[2560, 1280]","[1280, 640]",116,False,0.3481556341177031,0
gat,5,0.7145572025845686,0.9362549800796812,0.5777504609711125,0.8991698136731874,0.861259929798633,0.6615929389331886,32,0.0006340966463961,"[2560, 1280, 640]","[2560, 1280]","[2560, 1280, 640]",158,True,0.103047863722637,2
gat,6,0.7719182597231378,0.8322672352523098,0.7197295636140135,0.9026622847218636,0.8721596157398854,0.6872388817611416,64,0.0001182435614938,"[1280, 640]","[2560, 1280]",[640],188,False,0.1182999058527596,2
gat,7,0.7501715854495539,0.8492618492618492,0.6717885679164106,0.8839149897513272,0.8655089599113246,0.668351585883918,16,0.0003852169673817,[2560],"[1280, 640]",[640],196,True,0.0955034776852105,1
gat,8,0.6771972458485217,0.992874109263658,0.5138291333743086,0.8761675256200586,0.8527618695732496,0.648036696573593,16,0.0017918222595957,"[2560, 1280]","[1280, 640]","[2560, 1280]",181,False,0.4855230702550644,3
gat,9,0.7784313725490196,0.8311235170969993,0.7320221266133989,0.8917859964135326,0.874745981895437,0.6943245102439647,64,0.00366160360854,[1280],[1280],[1280],125,False,0.2780173768825734,11
gat,10,0.7552045944005743,0.907679033649698,0.6465888137676705,0.905471456805083,0.874007020136708,0.6911330922809724,32,0.004733550153473,[1280],[2560],[1280],80,False,0.2109071849573118,2
gat,11,0.7667929727867723,0.872257053291536,0.6840811309157959,0.8890592942458403,0.8749307223351191,0.6924570353295311,32,0.0048605048279724,[1280],[2560],[1280],66,False,0.2530192451236839,6
gat,12,0.755362138638483,0.7641509433962265,0.7467732022126613,0.9116474469554476,0.854609273970072,0.652038753953877,32,0.0021348483058463,[1280],[640],[1280],54,False,0.2290606826177427,8
gat,13,0.7172734314484895,0.9696335078534032,0.5691456668715427,0.8725757010511017,0.8651394790319601,0.6753846612994364,32,0.0026220305080826,"[2560, 640]","[2560, 1280]",[2560],92,False,0.3752777833406617,0
gat,14,0.7488804684808819,0.8518808777429467,0.6681007990165949,0.8776974399584923,0.8653242194716424,0.6677762374101057,32,0.0011503921762068,[1280],"[2560, 1280]",[1280],50,True,0.1996040382908495,2
gat,15,0.6722689075630253,0.963302752293578,0.5162876459741856,0.8830001094187462,0.8486975799002402,0.6333927748025022,64,0.003091438686464,"[2560, 1280]","[2560, 1280]","[2560, 1280]",92,False,0.2649857684258497,4
gat,16,0.7287784679089027,0.8308418568056648,0.6490473263675476,0.8941673963955453,0.8547940144097543,0.6406458904842404,64,0.0014459338352837,"[2560, 1280]","[2560, 1280]","[2560, 1280]",73,False,0.1694323695191089,0
gat,17,0.7523139577934098,0.9459962756052142,0.6244622003687769,0.8937019608683496,0.8764086458525772,0.7003354165260787,32,0.0030952613638168,[640],[1280],"[2560, 1280]",105,False,0.0093920150666754,2
gat,18,0.7154150197628458,0.7707594038325053,0.6674861708666256,0.8717954837006653,0.840384260114539,0.6083209256311741,64,0.0010795144009908,[640],[1280],"[2560, 1280]",104,True,0.0009365296061046,4
gat,19,0.7233880198397559,0.9537223340040242,0.5826674861708666,0.8866274057919206,0.8660631812303713,0.6756127364020565,32,0.0029969469777146,"[2560, 1280]","[2560, 1280]","[2560, 640]",130,False,0.1654455009845014,6
gat,20,0.7095077038707253,0.9129593810444874,0.5802089735709896,0.8872857040349542,0.8571956401256235,0.6490116347707197,64,0.0020611362182778,[640],[1280],"[2560, 1280]",143,False,0.0506366086818829,1
gat,21,0.700626959247649,0.9664864864864864,0.5494775660725261,0.8980320372893892,0.8588583040827638,0.6593505872229533,32,0.0046913756032893,"[2560, 1280]",[2560],"[2560, 1280]",67,False,0.255954635188537,11
gat,22,0.7009977470228517,0.7358108108108108,0.6693300553165334,0.8758975502863557,0.8283761315351931,0.5823039705899258,32,0.0029168562374905,"[2560, 1280]","[2560, 1280]","[2560, 1280]",101,False,0.1808250163313925,1
gat,23,0.7082555098991409,0.9028571428571428,0.5826674861708666,0.8614617435373945,0.8557177166081655,0.6444031246200121,32,0.0038824799634461,"[2560, 1280]","[2560, 1280]","[2560, 1280]",118,False,0.2367630089764481,12
gat,24,0.6715092816787732,0.9776733254994124,0.5113706207744315,0.8872017730382469,0.8496212820986514,0.6378143753592963,32,0.0033872484325816,"[2560, 1280]","[2560, 1280]","[2560, 1280]",170,False,0.2624781486105429,4
gat,25,0.0,0.0,0.0,0.5,0.699427304636985,0.0,32,0.0049779671676888,[1280],"[2560, 1280]","[2560, 1280]",80,False,0.1498028273075394,0
gat,26,0.7677261613691931,0.7635258358662614,0.7719729563614014,0.9028057953622686,0.8595972658414927,0.667142310082474,32,0.0022227396277071,"[2560, 1280]","[2560, 1280]",[1280],62,True,0.2281617735501531,2
gat,27,0.7539076699382042,0.9225978647686832,0.6373693915181315,0.8998394758809589,0.8749307223351191,0.6944916627718027,64,0.0034948276406998,[640],"[2560, 1280]","[2560, 1280]",105,False,0.1877768376662784,4
gat,28,0.7222398981864461,0.7486807387862797,0.6976029502151199,0.8837263479366775,0.8387215961573988,0.609566488195463,64,0.0015824670057291,[640],"[2560, 1280]","[2560, 1280]",101,False,0.0686553216408797,0
gat,29,0.7522447622214832,0.8195652173913044,0.6951444376152428,0.8872378130407017,0.8623683724367264,0.6621257506620175,64,0.0032529925167868,"[2560, 1280]","[2560, 1280]",[2560],123,False,0.0017149808074007,5
gat,30,0.7553191489361702,0.8225923244026068,0.6982175783650891,0.8972105038100127,0.8640310363938666,0.6663115739068531,16,0.0023990886138603,"[2560, 1280]","[2560, 1280]","[2560, 1280]",136,False,0.0712319519811811,3
gat,31,0.685940594059406,0.9643652561247216,0.5322679778733866,0.8785567180350342,0.8535008313319785,0.6456477140227918,64,0.0037750139640763,"[2560, 1280]","[2560, 1280]","[2560, 1280]",107,False,0.1481033825914755,0
gat,32,0.7294545454545455,0.8931433659839715,0.6164720344191764,0.8774592837260557,0.8625531128764087,0.661234233835385,64,0.0026496139804318,"[2560, 1280]","[2560, 1280]","[2560, 1280]",93,False,0.0264910493827109,0
gat,33,0.7593659942363112,0.917319408181027,0.647818070067609,0.9001594526595087,0.8765933862922594,0.6982520277413348,64,0.0037868390503163,"[2560, 1280]","[2560, 1280]",[1280],110,False,0.197399881294246,1
gat,34,0.7469090909090909,0.9145146927871772,0.6312231100184389,0.8878241936211794,0.8714206539811564,0.685081942818273,64,0.0036403552832437,"[2560, 1280]","[2560, 1280]","[2560, 1280]",125,False,0.1939661904993851,9
gat,35,0.7093728927848955,0.7856609410007468,0.6465888137676705,0.8799184456953464,0.8407537409939035,0.6065330536502315,64,0.0014535976237376,[640],"[2560, 1280]","[2560, 1280]",110,False,0.1443352703710225,0
gat,36,0.7473385379701917,0.8841309823677582,0.6472034419176398,0.8798338653292255,0.8684648069462405,0.6759817215519408,64,0.0019695993684744,"[2560, 1280]","[2560, 1280]","[2560, 1280]",146,True,0.2935417921238703,4
gat,37,0.6915176873335869,0.907185628742515,0.5586969883220652,0.8554002047461762,0.8501755034176981,0.6305665709446595,64,0.0041100294847432,"[2560, 1280]",[1280],"[1280, 640]",117,False,0.1187077250586267,0
gat,38,0.7292418772563177,0.8836395450568679,0.6207744314689613,0.900159371488332,0.8614446702383152,0.65793270289803,16,0.0025755701998451,"[2560, 1280]","[2560, 1280]","[2560, 1280]",134,False,0.1049586426363457,5
gat,39,0.7614613180515759,0.9124463519313304,0.6533497234173326,0.8904494318179974,0.8769628671716239,0.6988539272650205,64,0.0034655674024802,"[2560, 1280]","[2560, 1280]","[2560, 1280]",85,True,0.0819385953715859,6
gat,40,0.7487875848690592,0.7899045020463847,0.7117393976644131,0.8872478782666122,0.8564566783668945,0.6504153971702022,64,0.0002784001493037,[2560],"[2560, 1280, 640]","[2560, 1280]",80,True,0.0723370107569116,3
gat,41,0.7700813008130082,0.8176795580110497,0.727719729563614,0.8892305654286765,0.8693885091446517,0.6815487605698474,64,0.0036859218534643,"[2560, 1280]","[2560, 640]","[2560, 1280]",96,True,0.0289033534541993,5
gat,42,0.7768115942028986,0.8159675236806495,0.7412415488629379,0.9030252822240644,0.8719748753002032,0.688904229095593,64,0.0030716617366996,"[2560, 1280]","[2560, 1280]","[2560, 1280]",86,True,0.0816583524612583,5
gat,43,0.7531060847403632,0.7817460317460317,0.7264904732636754,0.888125825713795,0.856826159246259,0.6533462755066295,64,0.0038112291285945,"[2560, 1280]","[2560, 1280]","[2560, 1280]",112,True,0.1243745781203918,8
gat,44,0.7584055459272097,0.8696343402225755,0.6724031960663799,0.8860062839478153,0.8712359135414742,0.6829172253618064,64,0.0018400378910543,"[2560, 1280]","[2560, 1280]","[2560, 1280]",86,True,0.0959416447496721,1
gat,45,0.3104880581516095,1.0,0.1837738168408113,0.8045787686722115,0.7546646961019767,0.3688516755774903,16,0.0025556790742936,"[2560, 1280]","[2560, 1280]","[2560, 1280]",119,False,0.2001932432992915,0
gat,46,0.7208151382823872,0.6847345132743363,0.7609096496619545,0.895044207446254,0.8228339183447256,0.5933551582764024,64,0.0043826828240874,"[2560, 1280]","[2560, 1280]","[2560, 1280]",111,True,0.1289342458061502,1
gat,47,0.7444253859348199,0.842391304347826,0.6668715427166564,0.9010990902009832,0.8623683724367264,0.6603190365289872,64,0.0022884955527216,"[2560, 1280]","[2560, 1280]","[2560, 1280]",157,False,0.0448336278084692,1
