Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,12,0.8716875871687587,0.8890469416785206,0.8549931600547196,0.9680218844492304,0.9217687074829932,0.8157710923352538,32,5.127760827611705e-05,[2560],"[1280, 640]",[640],70,True,0.0124255411820121,4
gat,13,0.8466464442197505,0.8345514950166113,0.8590971272229823,0.96292441628388,0.9032738095238096,0.7762008091744237,32,7.098617608642028e-05,"[2560, 640]",[640],[2560],92,True,0.1855905674913178,3
gat,14,0.8718526869597896,0.9674728940783986,0.7934336525307798,0.9556302328113144,0.9275085034013606,0.8298550511567797,16,5.00340558717013e-05,[2560],"[2560, 1280]","[2560, 1280]",50,True,0.059353068851177,4
gat,15,0.8635199414562752,0.9284028324154208,0.8071135430916553,0.9595694252336172,0.9207057823129252,0.8119564806589387,16,0.0002072981902303,"[2560, 1280]","[2560, 1280]","[2560, 1280]",50,True,0.2065565819968397,5
gat,16,0.8688524590163934,0.9069940476190476,0.8337893296853626,0.961614446504539,0.9217687074829932,0.814714129769475,16,0.0009283774528554,"[2560, 1280]","[2560, 1280]","[2560, 1280]",98,True,0.0785566887568041,3
gat,17,0.8288659793814434,0.8328729281767956,0.8248974008207934,0.9451694627035212,0.8941326530612245,0.7522478304936713,16,0.0002982025042241,[640],[2560],"[2560, 1280]",199,True,0.1533827076557138,2
gat,18,0.8662242403073699,0.8850820842255531,0.8481532147742818,0.965327891195501,0.9185799319727892,0.8081234042136898,16,5.006958657504917e-05,"[2560, 1280]","[2560, 1280]","[2560, 1280]",169,True,0.0592932744175371,4
gat,19,0.8438756855575869,0.906520031421838,0.7893296853625171,0.9584520794530744,0.9092261904761904,0.7840317749647107,16,0.0001265955365861,"[2560, 1280]","[2560, 1280]","[2560, 640]",140,True,0.0688455425636619,2
gat,20,0.8754158964879852,0.9525341914722446,0.8098495212038304,0.9620796556144516,0.9283588435374148,0.8309550386239506,16,0.0003498072971512,"[2560, 1280]",[640],"[2560, 1280]",100,True,0.1524498024368843,3
gat,21,0.8380537400145244,0.8931888544891641,0.7893296853625171,0.949329972294213,0.905187074829932,0.7743323960809162,16,0.0003604873850565,"[2560, 1280]",[640],"[2560, 1280]",98,True,0.153579547426001,8
gat,22,0.8708168405901403,0.9187547456340168,0.8276333789329685,0.9575788365932428,0.9236819727891156,0.8191136240735734,16,0.0001873341245527,"[2560, 1280]","[2560, 1280]","[2560, 1280]",53,True,0.1027195363511538,7
gat,23,0.8697878566203365,0.934748427672956,0.8132694938440492,0.9515477855202452,0.9243197278911564,0.8207411448145473,16,0.0003603193240862,"[2560, 1280]","[2560, 1280]","[2560, 1280]",75,True,0.2268318699767961,4
gat,24,0.8238500851788756,0.8207739307535642,0.8269493844049247,0.9550219798118236,0.890093537414966,0.7439925235357011,16,0.0007960164788808,"[2560, 1280]","[2560, 1280]","[2560, 1280]",109,True,0.1659767586006046,6
gat,25,0.856942987058412,0.8768790264853257,0.8378932968536251,0.9597732311293884,0.9130527210884354,0.7949609821246905,16,9.658524163133594e-05,[2560],"[2560, 1280]","[2560, 1280]",62,True,0.0537093534377796,8
gat,26,0.8551483420593369,0.8731290092658589,0.8378932968536251,0.9579056433557168,0.9117772108843536,0.7921076517298435,16,0.0001822519207074,"[2560, 1280]","[2560, 1280]",[2560],86,True,0.1261147356742902,9
gat,27,0.8398451249560014,0.8651196519216824,0.8160054719562243,0.9549072071334594,0.9032738095238096,0.7713193708936407,16,0.0009858652223105,[2560],"[2560, 1280]","[2560, 1280]",167,True,0.1791681912524987,5
gat,28,0.8647253962403244,0.9376498800959232,0.8023255813953488,0.9594995911223332,0.9219812925170068,0.8152325388765349,16,0.0001468554954519,"[2560, 640]","[2560, 1280]","[2560, 1280]",138,True,0.0351043549406541,6
