seed,fold,f1_macro,precision,roc_auc,accuracy,mcc,recall
1,0,0.7701283547257877,0.8151023288637967,0.9207473785069746,0.877607171385462,0.6890214997381128,0.7298578199052133
2,0,0.7883616210599238,0.8723648907627444,0.924135050616488,0.8915416703647822,0.7223971752923699,0.7191153238546604
3,0,0.7757972199509403,0.8040677966101695,0.9206509187948444,0.8783172095500134,0.6932448190380975,0.7494470774091627
4,0,0.7717217056748958,0.7832736739342662,0.9219331095670796,0.8736132067098606,0.684506917053461,0.7605055292259084
5,0,0.7693075898801598,0.8128737249384453,0.9123946147909572,0.8769858879914796,0.6876026260693071,0.730173775671406
