Model type,Trial,F1_macro_validation_set,Precision validation set,recall validation set,roc_auc validation set,accuracy validation set,mcc validation set,Batch size,Learning rate,Protein layers,Compound layers,Final head layers,Epochs,batch_norm,dropout,best epoch
gat,0,0.8152866242038217,0.810126582278481,0.8205128205128205,0.9417358853978572,0.9003436426116839,0.7470835395777037,16,0.0001430528340392,"[2560, 1280]","[2560, 1280, 640]","[1280, 640]",115,False,0.0460524699725375,4
gat,1,0.7801418439716312,0.873015873015873,0.7051282051282052,0.892680871554111,0.8934707903780069,0.7179528172226589,64,0.0005245835639159,"[2560, 1280]","[2560, 1280, 640]","[2560, 1280]",151,True,0.3124517510477999,3
gat,2,0.75177304964539,0.8412698412698413,0.6794871794871795,0.9282532803659564,0.8797250859106529,0.680278257703807,64,0.0048942592286305,"[2560, 1280, 640]",[1280],"[2560, 640]",154,False,0.2965884582811106,3
gat,3,0.7945205479452054,0.8529411764705882,0.7435897435897436,0.929035752979415,0.8969072164948454,0.72918795648189,16,0.0005482647324817,"[1280, 640]","[2560, 640]","[2560, 1280, 640]",135,False,0.1287710320770415,7
gat,4,0.8333333333333334,0.9090909090909092,0.7692307692307693,0.9628626459612376,0.9175257731958762,0.7838415428303855,64,8.351305050092099e-05,"[2560, 1280]","[2560, 1280]","[1280, 640]",116,False,0.3481556341177031,7
gat,5,0.8441558441558441,0.8552631578947368,0.8333333333333334,0.9473335740941374,0.9175257731958762,0.7882168439547184,32,0.0006340966463961,"[2560, 1280, 640]","[2560, 1280]","[2560, 1280, 640]",158,True,0.103047863722637,7
gat,6,0.8243243243243243,0.8714285714285714,0.782051282051282,0.9552786806307934,0.9106529209621992,0.7666638023784575,64,0.0001182435614938,"[1280, 640]","[2560, 1280]",[640],188,False,0.1182999058527596,6
gat,7,0.6368159203980099,0.5203252032520326,0.8205128205128205,0.8890092692909594,0.7491408934707904,0.487352783274813,16,0.0003852169673817,[2560],"[1280, 640]",[640],196,True,0.0955034776852105,1
gat,8,0.7751937984496124,0.9803921568627452,0.6410256410256411,0.929938605994944,0.9003436426116839,0.7413603285672766,16,0.0017918222595957,"[2560, 1280]","[1280, 640]","[2560, 1280]",181,False,0.4855230702550644,3
gat,9,0.8,1.0,0.6666666666666666,0.9470326230889612,0.9106529209621992,0.7708062398646147,64,0.00366160360854,[1280],[1280],[1280],125,False,0.2780173768825734,9
gat,10,0.8405797101449275,0.9666666666666668,0.7435897435897436,0.9705669916937524,0.9243986254295532,0.8038405505239661,32,0.0008945876314548,[640],[2560],"[2560, 1280, 640]",80,True,0.0019190721168773,15
