accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.9163346613545816,0.8346456692913385,0.9814814814814815,0.726027397260274,0.9977439368302312,0.7961975209685137,0,20
0.9561752988047809,0.907563025210084,1.0,0.8307692307692308,0.999059973679263,0.8856529236288729,1,20
0.9282868525896414,0.8571428571428571,1.0,0.75,0.9977439368302312,0.8255132229215193,2,20
0.9561752988047809,0.907563025210084,1.0,0.8307692307692308,0.9989659710471893,0.8856529236288729,3,20
0.9243027888446215,0.8503937007874016,1.0,0.7397260273972602,0.9965219026132732,0.817546263385253,4,20
0.8904991948470209,0.8656126482213439,0.8830645161290323,0.8488372093023255,0.96026117789501,0.7737123750917764,0,60
0.8856682769726248,0.8610567514677103,0.8870967741935484,0.8365019011406845,0.956985643864049,0.7650225504755588,1,60
0.8969404186795491,0.873015873015873,0.8870967741935484,0.859375,0.9641529014961515,0.786612383932536,2,60
0.8872785829307569,0.8622047244094488,0.8830645161290323,0.8423076923076923,0.9572559024474618,0.7675397955911787,3,60
0.893719806763285,0.8705882352941177,0.8951612903225806,0.8473282442748091,0.9598071434748767,0.781386656138551,4,60
