accuracy,f1_score,recall,precision,roc_auc,mcc,seed,num_samples_test,similarity
0.9482071713147411,0.8907563025210085,0.9814814814814815,0.8153846153846154,0.9969919157736415,0.8635204182693701,0,251,20
0.9601593625498008,0.9137931034482759,0.9814814814814815,0.8548387096774194,0.9986839631509682,0.8916296963606063,1,251,20
0.9482071713147411,0.8907563025210085,0.9814814814814815,0.8153846153846154,0.9975559315660838,0.8635204182693701,2,251,20
0.9561752988047809,0.907563025210084,1.0,0.8307692307692308,0.9992479789434103,0.8856529236288729,3,251,20
0.952191235059761,0.9,1.0,0.8181818181818182,0.9993419815754842,0.8765519561298739,4,251,20
1.0,1.0,1.0,1.0,1.0,1.0,0,159,40
1.0,1.0,1.0,1.0,1.0,1.0,1,159,40
1.0,1.0,1.0,1.0,1.0,1.0,2,159,40
1.0,1.0,1.0,1.0,1.0,1.0,3,159,40
1.0,1.0,1.0,1.0,1.0,1.0,4,159,40
0.893719806763285,0.8690476190476191,0.8830645161290323,0.85546875,0.960174695148318,0.7799328689401646,0,621,60
0.8856682769726248,0.8610567514677103,0.8870967741935484,0.8365019011406845,0.956985643864049,0.7650225504755588,1,621,60
0.8904991948470209,0.8656126482213439,0.8830645161290323,0.8488372093023255,0.9622827120989363,0.7737123750917764,2,621,60
0.8840579710144928,0.8588235294117647,0.8830645161290323,0.8358778625954199,0.9542830580299231,0.761414050420222,3,621,60
0.8872785829307569,0.8627450980392157,0.8870967741935484,0.8396946564885496,0.9575261610308743,0.768071585659665,4,621,60
0.8046511627906977,0.85,0.9916666666666667,0.74375,0.9596491228070176,0.6374808453200145,0,215,80
0.7906976744186046,0.8409893992932862,0.9916666666666667,0.7300613496932515,0.9545614035087719,0.612927562710628,1,215,80
0.8,0.8469750889679716,0.9916666666666667,0.7391304347826086,0.9595614035087721,0.629301593901715,2,215,80
0.7953488372093023,0.8439716312056738,0.9916666666666667,0.7345679012345679,0.9566666666666667,0.6211178629894344,3,215,80
0.8,0.8469750889679716,0.9916666666666667,0.7391304347826086,0.9592982456140351,0.629301593901715,4,215,80
