accuracy,f1_score,recall,precision,roc_auc,mcc,seed,num_samples_test,similarity
0.9570552147239264,0.8880994671403197,0.8417508417508418,0.9398496240601504,0.9764741431408097,0.8636322195268671,0,1467,20
0.9631901840490797,0.9049295774647887,0.8653198653198653,0.948339483394834,0.9773863996086218,0.8835887464016987,1,1467,20
0.9611451942740287,0.8991150442477877,0.8552188552188552,0.9477611940298507,0.977000777000777,0.876904066751619,2,1467,20
0.9611451942740287,0.8991150442477877,0.8552188552188552,0.9477611940298507,0.976851132406688,0.876904066751619,3,1467,20
0.9597818677573279,0.8959435626102292,0.8552188552188552,0.9407407407407408,0.9781662781662782,0.8726072986526191,4,1467,20
0.9570469798657718,0.8926174496644296,0.8471337579617835,0.9432624113475178,0.9756163611941593,0.8678223312667014,0,745,40
0.9463087248322147,0.8657718120805369,0.821656050955414,0.9148936170212766,0.9776311798604793,0.8342137833229631,1,745,40
0.9570469798657718,0.8933333333333333,0.8535031847133758,0.9370629370629371,0.9782702890073227,0.8679972700132036,2,745,40
0.9516778523489933,0.88,0.8407643312101911,0.9230769230769231,0.9772520473157417,0.8512832270258339,3,745,40
0.9543624161073826,0.8874172185430463,0.8535031847133758,0.9241379310344827,0.9746089518609992,0.859922014327399,4,745,40
0.7406462585034014,0.458259325044405,0.5584415584415584,0.3885542168674699,0.798382922192446,0.30329732892249206,0,1176,60
0.7414965986394558,0.4647887323943662,0.5714285714285714,0.3916913946587537,0.7981538743443505,0.3114863085314482,1,1176,60
0.7329931972789115,0.4623287671232877,0.5844155844155844,0.38243626062322944,0.7948510043748138,0.3066223163117634,2,1176,60
0.7193877551020408,0.4387755102040816,0.5584415584415584,0.36134453781512604,0.7881902929521978,0.27405661467697606,3,1176,60
0.7414965986394558,0.47766323024054985,0.6017316017316018,0.396011396011396,0.8004993243088481,0.3276688645073837,4,1176,60
0.743455497382199,0.6225930680359435,0.919431279620853,0.47064531780688984,0.9282435715446422,0.5163956082259733,0,4584,80
0.7358202443280978,0.6173775671406003,0.9260663507109005,0.46303317535545024,0.9280759690526297,0.5109461556131765,1,4584,80
0.7338568935427574,0.61489898989899,0.9232227488151659,0.46095598674869853,0.9272527292481121,0.5070562205345898,2,4584,80
0.7327661431064573,0.6144161158325464,0.9251184834123223,0.4599434495758718,0.9260910613347229,0.5068296265578945,3,4584,80
0.7382198952879581,0.6188055908513341,0.9232227488151659,0.46536072623029145,0.9267265541169375,0.5122128675756177,4,4584,80
