accuracy,f1_score,recall,precision,roc_auc,mcc,seed
0.8960946745562131,0.8513376227565188,0.8413654618473896,0.8615490061686086,0.9575597642614887,0.7716211849848916,0
0.8975147928994083,0.8516615279205207,0.8319946452476573,0.872280701754386,0.9573450643781031,0.7739468616220497,1
0.8972781065088757,0.851775956284153,0.8346720214190094,0.8695955369595537,0.9570100247198974,0.7736120016556592,2
0.8965680473372781,0.8495697074010327,0.8259705488621151,0.8745570517363572,0.9567470418718692,0.7715890456500909,3
0.8946745562130177,0.8473413379073756,0.8266398929049531,0.8691062631949331,0.9581884231666076,0.7675816236095163,4
