accuracy,f1_score,recall,precision,roc_auc,mcc,seed
0.8551481848482119,0.8088445078459344,0.7985915492957747,0.819364161849711,0.9257244877440837,0.6924171252615163,0
0.8578506440861183,0.8121875743870506,0.8009389671361502,0.8237566393046837,0.9292743524441489,0.6980542001394754,1
0.8570399063147465,0.8106882977454372,0.7976525821596244,0.8241571671113267,0.927005993962116,0.6961356065522307,2
0.8548779389244212,0.8084195504816268,0.797887323943662,0.819233550253073,0.9256869482744539,0.6918100781995514,3
0.8574002342131339,0.8120622106137956,0.8028169014084507,0.8215229401873649,0.9296081414668393,0.6973218293195655,4
