accuracy,f1_score,recall,precision,roc_auc,mcc,seed,similarity
0.9182884564116236,0.8915428167020524,0.8727052303429165,0.9112115732368897,0.9677218569738218,0.8265398196424886,0,80
0.9182884564116236,0.8913698387382598,0.8711465188777278,0.9125544267053701,0.9671547201731077,0.8265139077647079,1,80
0.9184884030925087,0.8916836418386326,0.8718392795289227,0.912452419793366,0.9679258761114287,0.8269466883608134,2,80
0.9188882964542788,0.8924626667844835,0.8746103221337028,0.9110589933249144,0.9678489256393119,0.8278390683212888,3,80
0.9172220741135697,0.8902245006187025,0.8721856598545202,0.9090252707581228,0.9674333536858355,0.8242858420884497,4,80
0.8551481848482119,0.8088445078459344,0.7985915492957747,0.819364161849711,0.9257244877440837,0.6924171252615163,0,60
0.8578506440861183,0.8121875743870506,0.8009389671361502,0.8237566393046837,0.9292743524441489,0.6980542001394754,1,60
0.8570399063147465,0.8106882977454372,0.7976525821596244,0.8241571671113267,0.927005993962116,0.6961356065522307,2,60
0.8548779389244212,0.8084195504816268,0.797887323943662,0.819233550253073,0.9256869482744539,0.6918100781995514,3,60
0.8574002342131339,0.8120622106137956,0.8028169014084507,0.8215229401873649,0.9296081414668393,0.6973218293195655,4,60
0.8960946745562131,0.8513376227565188,0.8413654618473896,0.8615490061686086,0.9575597642614887,0.7716211849848916,0,40
0.8975147928994083,0.8516615279205207,0.8319946452476573,0.872280701754386,0.9573450643781031,0.7739468616220497,1,40
0.8972781065088757,0.851775956284153,0.8346720214190094,0.8695955369595537,0.9570100247198974,0.7736120016556592,2,40
0.8965680473372781,0.8495697074010327,0.8259705488621151,0.8745570517363572,0.9567470418718692,0.7715890456500909,3,40
0.8946745562130177,0.8473413379073756,0.8266398929049531,0.8691062631949331,0.9581884231666076,0.7675816236095163,4,40
0.8408448609251822,0.6679081315952825,0.856687898089172,0.5473041709053916,0.9310390425937211,0.5945706909627326,0,20
0.8705934850513164,0.7088353413654619,0.8431528662420382,0.6114318706697459,0.9343679331344175,0.6417481928218142,1,20
0.88472408151123,0.7321119944694089,0.8431528662420382,0.6469150885766646,0.9391988875930742,0.6696937261787194,2,20
0.8756507511527591,0.7140902872777019,0.8312101910828026,0.6258992805755396,0.9313466205455081,0.6471020818718447,3,20
0.8653874758292429,0.6984338553815395,0.8343949044585988,0.6005730659025788,0.9277430652240019,0.6284978871254292,4,20
