accuracy,f1_score,recall,precision,roc_auc,mcc,seed
0.860705517508722,0.7582417582417582,0.6586791350087668,0.8932628797886394,0.8579840430154789,0.6787110389677196,0
0.8612223801524744,0.7595701813297515,0.6610169491525424,0.8926598263614838,0.8584713983580499,0.679879058783851,1
0.8600594392040315,0.7578806170355467,0.6604324956165984,0.8890637293469709,0.8573331122447394,0.6769345552993773,2
0.8609639488305982,0.7584193982936686,0.6580946814728229,0.8948344370860927,0.8560061381274531,0.6794200647092349,3
0.8619330662876341,0.7595364014853155,0.657510227936879,0.8990410229088972,0.8552468193326721,0.6819765386864067,4
