accuracy,f1_score,recall,precision,roc_auc,mcc,seed
0.8252365428957621,0.7691176470588236,0.7242334322453017,0.8199328107502799,0.8954342566782674,0.6325310655722238,0
0.8239643794227558,0.7687003760969494,0.7277942631058358,0.8144786362630064,0.8926079938017621,0.6299247290206926,1
0.8261906655005168,0.7700399747527877,0.7240356083086054,0.8222871264884296,0.897613239213112,0.6345482721848482,2
0.8284169515782778,0.7733193277310924,0.7281899109792285,0.8244120940649496,0.8952590765077895,0.6393091208984523,3
0.8257931144152023,0.7715566677093109,0.731948565776459,0.8156966490299824,0.8970920906981459,0.6338593975436068,4
