accuracy,f1_score,recall,precision,roc_auc,mcc,seed
0.8259422750424448,0.7477610471410295,0.7085042894442373,0.7916232548447594,0.8870517958125028,0.6177163230479877,0
0.8216638370118845,0.7422457793482529,0.7051473330846699,0.7834645669291339,0.8823685215994787,0.6084571274336609,1
0.8222750424448217,0.743003044289502,0.705520328235733,0.7846919726197884,0.8836420950782687,0.6097679745830792,2
0.8279796264855688,0.7494807635248738,0.7066393136889221,0.7978521794061908,0.8844474526797508,0.6218795153876882,3
0.8251273344651953,0.7473260720243353,0.7101827676240209,0.7885690619175812,0.8837996410115878,0.6161487682706168,4
